norad_id,sat_name,t_from,t_to,dt_h,a_km,alt_km,e,i_deg,raan_deg,da_km,de,di_deg,draan_raw_deg,draan_res_deg,da_severity,score,flagged,flag_reason
65719,GEESAT 6-07,2025-10-12 12:45:26.898912+00:00,2025-10-12 12:46:24.731616+00:00,0.02,6947.168,569.03,0.026851,49.05,21.3342,23.4444,-0.025384,0.9319,-4.0806,-4.0774,large,46.595,True,da=+23.44km[large] | di=+0.9319deg | de=-0.02538 | dOmega_res=-4.077deg
63920,YAOGAN-40 02C,2025-07-10 04:29:46.755744+00:00,2025-07-14 13:30:09.711360+00:00,105.01,7183.861,805.72,0.001919,85.9946,340.5589,43.1273,-0.001625,0.0032,-1.9817,0.0047,large,43.1273,True,da=+43.13km[large] | de=-0.00163
65717,GEESAT 6-05,2025-10-10 06:18:51.977376+00:00,2025-10-11 12:56:28.451616+00:00,30.63,6977.12,598.98,0.012969,49.9195,28.5037,6.0835,-0.004839,-0.7946,-8.6927,-2.6717,medium,39.73,True,da=+6.08km[medium] | di=-0.7946deg | de=-0.00484 | dOmega_res=-2.672deg
63984,OBJECT C,2025-12-17 11:54:57.084192+00:00,2025-12-30 10:55:58.065024+00:00,311.02,6876.399,498.26,0.001103,97.3916,63.1753,-3.1834,-0.000662,0.0265,16.7703,3.9703,small,39.7031,True,da=-3.18km[small] | di=+0.0265deg | dOmega_res=+3.970deg
65717,GEESAT 6-05,2025-10-11 12:56:28.451616+00:00,2025-10-12 13:09:30.847680+00:00,24.22,6983.204,605.07,0.00813,49.1249,19.811,2.1533,0.001621,0.779,-2.5296,2.222,small,38.95,True,da=+2.15km[small] | di=+0.7790deg | de=+0.00162 | dOmega_res=+2.222deg
64199,SJ-26,2025-05-29 10:28:59.799072+00:00,2025-05-29 12:06:09.024768+00:00,1.62,6913.435,535.3,0.005714,97.519,224.8265,-38.5666,-0.004778,-0.0313,0.0942,0.0273,large,38.5666,True,da=-38.57km[large] | di=-0.0313deg | de=-0.00478
64199,SJ-26,2025-05-29 15:21:24.864768+00:00,2025-05-29 19:34:48.546624+00:00,4.22,6874.871,496.73,0.000936,97.4877,225.0559,38.4852,0.005259,0.0359,0.1562,-0.0182,large,38.4852,True,da=+38.49km[large] | di=+0.0359deg | de=+0.00526
64199,SJ-26,2025-05-30 17:50:27.094560+00:00,2025-05-30 22:15:38.409696+00:00,4.42,6913.187,535.05,0.006198,97.5237,226.1239,-38.3811,-0.005275,-0.0332,0.2158,0.0332,large,38.3811,True,da=-38.38km[large] | di=-0.0332deg | de=-0.00528
65716,GEESAT 6-04,2025-10-13 06:27:51.724224+00:00,2025-10-13 14:29:21.771744+00:00,8.03,6972.1,593.96,0.001285,49.9896,13.8078,-36.625,0.023386,0.6251,-2.0967,-0.5235,large,36.625,True,da=-36.62km[large] | di=+0.6251deg | de=+0.02339 | dOmega_res=-0.523deg
62585,CENTISPACE-1 S16,2025-08-20 22:27:59.084064+00:00,2025-09-08 02:32:29.303808+00:00,436.08,7066.027,687.89,0.000436,54.9851,316.2317,35.499,0.000463,-0.0048,-71.9355,0.0204,large,35.499,True,da=+35.50km[large]
65713,GEESAT 6-01,2025-10-09 17:35:46.079808+00:00,2025-10-10 03:18:17.686080+00:00,9.71,6987.168,609.03,0.001403,49.9864,30.5575,23.3259,0.0136,0.709,-3.2607,-1.4018,large,35.45,True,da=+23.33km[large] | di=+0.7090deg | de=+0.01360 | dOmega_res=-1.402deg
65713,GEESAT 6-01,2025-10-10 03:18:17.686080+00:00,2025-10-19 22:50:26.185344+00:00,235.54,7010.493,632.36,0.015004,50.6954,27.2968,-23.372,-0.013587,-0.7086,-44.311,0.7864,large,35.43,True,da=-23.37km[large] | di=-0.7086deg | de=-0.01359 | dOmega_res=+0.786deg
66913,OBJECT A,2025-12-23 02:34:46.438752+00:00,2025-12-30 04:22:29.911296+00:00,169.8,6917.717,539.58,0.001347,80.4035,116.7336,32.2011,0.000298,-0.0004,-8.7003,0.0726,large,32.2011,True,da=+32.20km[large]
42758,HXMT (HUIYAN),2025-02-25 10:03:11.412576+00:00,2025-03-01 18:30:58.950432+00:00,104.46,6877.725,499.59,0.001266,43.0133,305.6867,30.3212,0.002363,-0.0001,-24.0916,0.077,large,30.3212,True,da=+30.32km[large] | de=+0.00236
65128,GEESAT 4-10,2025-11-10 22:22:15.229344+00:00,2025-11-15 13:17:25.201824+00:00,110.92,6985.643,607.51,0.003212,49.992,106.0599,-29.9144,3.7e-05,0.0005,-21.7014,-0.0072,large,29.9144,True,da=-29.91km[large]
65122,GEESAT 4-04,2025-11-10 23:26:21.968160+00:00,2025-11-15 12:45:17.584992+00:00,109.32,6985.597,607.46,0.001021,49.9811,105.5284,-29.807,0.000166,0.0005,-21.3882,-0.0034,large,29.807,True,da=-29.81km[large]
63919,YAOGAN-40 02B,2025-05-19 23:02:29.386176+00:00,2025-05-23 21:57:04.033728+00:00,94.91,7196.345,818.21,0.000807,85.9946,4.2808,27.7711,-5.8e-05,0.001,-1.7864,0.0053,large,27.7711,True,da=+27.77km[large]
52320,SUPERVIEW NEO-1 01,2025-03-06 10:41:59.655840+00:00,2025-03-08 18:08:14.480160+00:00,55.44,6874.843,496.71,0.001612,97.3802,148.4997,27.1058,-0.001249,0.0015,2.2488,-0.0098,large,27.1058,True,da=+27.11km[large] | de=-0.00125
62365,TIANQI 33,2025-01-18 16:02:04.205472+00:00,2025-01-21 14:07:33.394080+00:00,70.09,7247.001,868.86,0.000798,44.9838,90.9719,27.0008,-1.1e-05,0.0002,-13.0677,0.0103,large,27.0008,True,da=+27.00km[large]
65546,OBJECT C,2025-09-14 14:23:24.809280+00:00,2025-09-15 19:19:09.075360+00:00,28.93,7190.855,812.72,0.001335,85.9979,167.7374,24.9224,0.000418,-0.0003,-0.5391,0.0085,large,24.9224,True,da=+24.92km[large]
65545,OBJECT B,2025-09-14 02:37:20.870112+00:00,2025-09-15 19:16:28.330752+00:00,40.65,7193.416,815.28,0.001131,85.9977,167.9634,24.3755,-0.000682,0.0008,-0.7638,0.0048,large,24.3755,True,da=+24.38km[large]
65723,GEESAT 6-11,2025-10-11 07:48:17.401824+00:00,2025-10-11 17:28:11.359200+00:00,9.66,6970.309,592.17,0.001522,49.9865,22.9124,-22.3461,0.021862,-0.4833,-1.799,0.1126,large,24.165,True,da=-22.35km[large] | di=-0.4833deg | de=+0.02186 | dOmega_res=+0.113deg
65723,GEESAT 6-11,2025-10-11 17:28:11.359200+00:00,2025-10-12 15:57:34.073280+00:00,22.49,6947.963,569.83,0.023384,49.5032,21.1134,23.1812,-0.021925,0.4825,-4.4919,-0.0446,large,24.125,True,da=+23.18km[large] | di=+0.4825deg | de=-0.02193
65717,GEESAT 6-05,2025-10-13 23:02:26.456352+00:00,2025-10-14 07:06:34.382592+00:00,8.07,6987.108,608.97,0.00145,49.9823,10.7823,-0.374,0.005095,0.4809,-0.7049,0.853,none,24.045,True,di=+0.4809deg | de=+0.00509 | dOmega_res=+0.853deg
65717,GEESAT 6-05,2025-10-14 07:06:34.382592+00:00,2025-10-18 06:17:30.857280+00:00,95.18,6986.734,608.6,0.006545,50.4632,10.0774,0.0438,-0.005099,-0.4805,-19.3297,-0.9514,none,24.025,True,di=-0.4805deg | de=-0.00510 | dOmega_res=-0.951deg
64058,TIANQI 16,2025-06-12 15:03:58.050144+00:00,2025-06-16 14:00:17.445600+00:00,94.94,7233.808,855.67,0.00118,44.9783,226.6199,23.92,-0.000132,0.0038,-17.8355,0.0062,large,23.92,True,da=+23.92km[large]
54374,YAOGAN-36 03B,2025-03-24 22:05:18.247776+00:00,2025-03-30 04:28:21.990432+00:00,126.38,6872.319,494.18,0.001005,34.995,288.1166,23.9145,-0.000491,-0.0013,-32.8007,0.1025,large,23.9145,True,da=+23.91km[large] | dOmega_res=+0.102deg
59805,OBJECT A,2025-06-28 03:25:35.807520+00:00,2025-06-30 20:14:19.703040+00:00,64.81,6872.135,494.0,0.000633,97.4283,253.1281,23.5586,0.001206,-0.0016,2.657,-0.0061,large,23.5586,True,da=+23.56km[large] | de=+0.00121
63918,YAOGAN-40 02A,2025-05-19 22:58:15.630240+00:00,2025-05-21 08:48:36.397152+00:00,33.84,7191.332,813.19,0.000391,85.9956,4.2798,23.5277,0.000304,0.001,-0.6402,0.0007,large,23.5277,True,da=+23.53km[large]
66913,OBJECT A,2025-12-18 06:24:29.359008+00:00,2025-12-20 20:28:02.439264+00:00,62.06,6894.68,516.54,0.002037,80.4052,122.7714,23.1582,-0.000679,-0.0015,-3.2229,0.0282,large,23.1582,True,da=+23.16km[large]
65123,GEESAT 4-05,2025-11-26 04:23:23.950176+00:00,2025-11-29 14:17:32.324064+00:00,81.9,6887.859,509.72,0.003846,50.0021,33.4945,-23.0802,0.000114,0.0003,-16.795,0.0032,large,23.0802,True,da=-23.08km[large]
64061,TIANQI 20,2025-06-16 13:35:41.528832+00:00,2025-06-19 13:14:57.806880+00:00,71.65,7231.509,853.37,0.001067,44.9839,208.6842,22.8063,-0.000137,-0.0008,-13.4226,0.0612,large,22.8063,True,da=+22.81km[large]
66043,QIANFAN-101,2025-12-12 05:53:24.363168+00:00,2025-12-12 19:21:04.315680+00:00,13.46,7181.001,802.86,0.001609,88.9962,62.0872,22.3495,0.00252,0.0001,-0.0598,0.0045,large,22.3495,True,da=+22.35km[large] | de=+0.00252
58913,GEESAT 2-09,2025-11-15 07:54:45.519264+00:00,2025-11-18 02:06:24.749280+00:00,66.19,6975.715,597.58,0.001612,50.0025,263.9547,22.1652,0.000897,-0.0002,-12.8158,0.0237,large,22.1652,True,da=+22.17km[large]
57731,YAOGAN-39 01C,2025-04-21 20:04:45.644160+00:00,2025-04-24 19:07:33.127680+00:00,71.05,6873.864,495.73,0.000274,34.9937,258.3138,22.0649,-2.4e-05,0.0003,-18.4652,0.0255,large,22.0649,True,da=+22.06km[large]
54746,YAOGAN-36 04A,2025-03-22 21:38:26.394432+00:00,2025-03-24 11:39:22.476384+00:00,38.02,6874.602,496.47,0.000407,34.991,156.515,21.9126,0.000694,0.0,-9.8062,0.0848,large,21.9126,True,da=+21.91km[large]
66994,THE ARAB SATELLITE 813,2025-12-13 06:32:14.858880+00:00,2025-12-13 14:31:03.978624+00:00,7.98,6931.034,552.9,0.001371,97.6543,59.8186,-1.7865,0.004932,0.4377,-0.3141,-0.6535,small,21.885,True,da=-1.79km[small] | di=+0.4377deg | de=+0.00493 | dOmega_res=-0.654deg
66994,THE ARAB SATELLITE 813,2025-12-13 14:31:03.978624+00:00,2025-12-14 16:03:24.384672+00:00,25.54,6929.248,551.11,0.006303,98.092,59.5045,1.7459,-0.004941,-0.4375,1.6977,0.6114,small,21.875,True,da=+1.75km[small] | di=-0.4375deg | de=-0.00494 | dOmega_res=+0.611deg
65126,GEESAT 4-08,2025-11-26 06:21:03.848832+00:00,2025-11-29 14:41:55.627296+00:00,80.35,6888.547,510.41,0.001064,49.9755,32.3768,-21.8727,-0.000242,0.0022,-16.4845,-0.0076,large,21.8727,True,da=-21.87km[large]
53526,YAOGAN-35 04C,2025-03-19 23:33:34.617888+00:00,2025-03-21 07:15:14.368896+00:00,31.69,6873.563,495.43,0.000372,34.9962,31.4068,21.8093,0.00042,0.0008,-8.1638,0.0865,large,21.8093,True,da=+21.81km[large]
57456,YAOGAN-36 05C,2025-04-21 15:29:21.785856+00:00,2025-04-25 12:38:18.297888+00:00,93.15,6874.107,495.97,0.000515,34.993,188.3266,21.7106,0.000107,0.0001,-24.2115,0.031,large,21.7106,True,da=+21.71km[large]
57728,YAOGAN-39 01B,2025-04-21 20:09:38.950560+00:00,2025-04-24 17:37:10.366464+00:00,69.46,6873.999,495.86,0.000701,34.9929,258.3369,21.592,0.000686,0.0017,-18.0592,0.0192,large,21.592,True,da=+21.59km[large]
58914,GEESAT 2-10,2025-11-15 07:33:15.467904+00:00,2025-11-18 01:44:20.378976+00:00,66.18,6975.749,597.61,0.000768,49.9936,264.0242,21.5785,5.7e-05,0.0,-12.8206,0.021,large,21.5785,True,da=+21.58km[large]
58909,GEESAT 2-05,2025-11-15 06:28:55.689600+00:00,2025-11-18 02:17:01.494816+00:00,67.8,6975.735,597.6,0.000845,50.0037,264.3738,21.4765,0.000596,0.0003,-13.1298,0.0232,large,21.4765,True,da=+21.48km[large]
58559,YAOGAN-39 05C,2025-04-21 16:05:31.886880+00:00,2025-04-24 13:33:26.032896+00:00,69.47,6874.463,496.33,0.000608,34.9926,188.1511,21.4197,0.000201,-0.001,-18.056,0.0209,large,21.4197,True,da=+21.42km[large]
58558,YAOGAN-39 05B,2025-04-21 16:01:53.084928+00:00,2025-04-26 12:54:12.972960+00:00,116.87,6874.538,496.4,0.000179,34.993,188.1462,21.3318,0.000311,-0.0007,-30.3528,0.0602,large,21.3318,True,da=+21.33km[large]
62584,CENTISPACE-1 S15,2025-08-20 22:39:07.084800+00:00,2025-09-01 07:11:17.520576+00:00,272.54,7066.274,688.14,0.00067,54.9826,314.9985,21.2527,0.000337,0.0023,-45.1174,0.0052,large,21.2527,True,da=+21.25km[large]
65560,GEESAT 5-11,2025-09-15 13:36:50.494176+00:00,2025-09-26 02:25:28.970400+00:00,252.81,6966.929,588.79,0.001264,49.9848,233.5646,21.2338,-0.00025,0.0002,-49.2659,0.0167,large,21.2338,True,da=+21.23km[large]
64061,TIANQI 20,2025-06-19 13:14:57.806880+00:00,2025-06-22 13:05:16.861920+00:00,71.84,7254.315,876.18,0.00093,44.9831,195.2616,21.1115,-0.000138,0.0004,-13.3774,-0.0014,large,21.1115,True,da=+21.11km[large]
58145,YAOGAN-39 04C,2025-04-16 18:06:59.829696+00:00,2025-04-18 12:43:07.884768+00:00,42.6,6875.855,497.72,0.000129,34.9914,146.3822,20.96,0.000399,0.0006,-11.0883,-0.0084,large,20.96,True,da=+20.96km[large]
58143,YAOGAN-39 04B,2025-04-16 18:11:20.682528+00:00,2025-04-18 12:47:23.397216+00:00,42.6,6875.965,497.83,0.000118,34.9937,146.4597,20.8544,0.000674,0.0009,-11.085,-0.0061,large,20.8544,True,da=+20.85km[large]
53943,YAOGAN-36 01A,2025-03-18 20:30:45.090720+00:00,2025-03-21 13:15:54.807552+00:00,64.75,6874.88,496.74,0.000538,34.9932,253.7453,20.8459,0.000382,-0.0015,-16.8182,0.0312,large,20.8459,True,da=+20.85km[large]
57454,YAOGAN-36 05B,2025-04-21 15:34:36.115968+00:00,2025-04-25 12:42:59.275008+00:00,93.14,6874.799,496.66,0.00036,34.9937,188.4184,20.6601,0.001217,0.0021,-24.2164,0.0212,large,20.6601,True,da=+20.66km[large] | de=+0.00122
62367,TIANQI 35,2025-01-20 05:07:36.361056+00:00,2025-01-23 06:33:06.343776+00:00,73.42,7245.365,867.23,0.001006,45.0098,83.896,20.6531,-5.9e-05,-0.0245,-13.789,-0.0604,large,20.6531,True,da=+20.65km[large] | di=-0.0245deg
64059,TIANQI 17,2025-06-19 04:30:01.504224+00:00,2025-06-22 09:17:56.568192+00:00,76.8,7243.983,865.85,0.001043,44.978,196.7928,20.5318,-0.00017,-0.0014,-14.3801,-0.0057,large,20.5318,True,da=+20.53km[large]
58905,GEESAT 2-01,2025-11-15 06:06:53.142336+00:00,2025-11-18 01:54:45.736128+00:00,67.8,6975.724,597.59,0.000792,49.9938,264.391,20.3055,0.000257,0.0004,-13.1335,0.0254,large,20.3055,True,da=+20.31km[large]
59728,SHIYAN 23 (SY-23),2025-01-03 03:13:08.730048+00:00,2025-01-03 22:37:57.988992+00:00,19.41,6980.333,602.2,0.000612,97.769,12.5851,19.9222,-1e-06,0.0007,0.7878,-0.0028,large,19.9222,True,da=+19.92km[large]
53763,YAOGAN-35 05C,2025-03-24 21:39:25.464384+00:00,2025-03-28 12:30:20.569824+00:00,86.85,6874.154,496.02,0.001223,34.9928,287.7591,19.7288,-0.000541,-0.0012,-22.5632,0.0507,large,19.7288,True,da=+19.73km[large]
58906,GEESAT 2-02,2025-11-15 07:22:33.089952+00:00,2025-11-18 01:32:50.970048+00:00,66.17,6975.694,597.56,0.001049,49.9976,264.2272,19.7212,0.001172,0.0004,-12.8231,0.0212,large,19.7212,True,da=+19.72km[large] | de=+0.00117
52907,YAOGAN-35 02A,2025-03-19 02:27:31.266144+00:00,2025-03-21 11:18:15.211296+00:00,56.85,6873.542,495.4,0.00044,34.9905,108.7125,19.5953,0.000528,0.0017,-14.7706,0.0363,large,19.5953,True,da=+19.60km[large]
65128,GEESAT 4-10,2025-11-26 14:58:28.382304+00:00,2025-11-29 15:26:53.393856+00:00,72.47,6887.309,509.17,0.000939,49.9989,31.099,-19.5543,0.001556,-0.0082,-14.8373,0.0199,large,19.5543,True,da=-19.55km[large] | de=+0.00156
61014,GEESAT 3-04,2025-05-20 00:47:38.263200+00:00,2025-05-23 19:19:05.827584+00:00,90.52,6902.282,524.15,0.000756,50.0076,25.4647,19.4321,-7e-06,-0.0079,-18.2117,0.0206,large,19.4321,True,da=+19.43km[large]
66988,YAOGAN-47,2025-12-09 22:00:55.912320+00:00,2025-12-10 10:35:37.042080+00:00,12.58,6853.263,475.13,0.000931,97.526,49.027,19.405,-0.000613,-0.0041,0.5182,-0.0109,large,19.405,True,da=+19.40km[large]
62291,GJZ 02,2025-03-06 19:11:50.817408+00:00,2025-03-11 11:05:59.434080+00:00,111.9,7287.067,908.93,0.004028,59.9105,226.2943,19.2103,-0.001063,-0.0001,-14.5293,0.0156,large,19.2103,True,da=+19.21km[large] | de=-0.00106
