norad_id,sat_name,obj_id,status,last_gps_stop,last_url,last_updated
64716,STARLINK-34548,1541818,Operational,1464805140,https://api.starlink.com/public-files/ephemerides/MEME_64716_STARLINK-34548_1541818_Operational_1464805140_UNCLASSIFIED.txt,2026-06-03T21:59:57.995596+00:00
64714,STARLINK-34574,1541811,Operational,1464804720,https://api.starlink.com/public-files/ephemerides/MEME_64714_STARLINK-34574_1541811_Operational_1464804720_UNCLASSIFIED.txt,2026-06-03T22:00:00.207511+00:00
64720,STARLINK-34572,1541813,Operational,1464804840,https://api.starlink.com/public-files/ephemerides/MEME_64720_STARLINK-34572_1541813_Operational_1464804840_UNCLASSIFIED.txt,2026-06-03T22:00:01.715408+00:00
64718,STARLINK-34546,1541814,Operational,1464804900,https://api.starlink.com/public-files/ephemerides/MEME_64718_STARLINK-34546_1541814_Operational_1464804900_UNCLASSIFIED.txt,2026-06-03T22:00:02.147150+00:00
64724,STARLINK-34393,1541812,Operational,1464804780,https://api.starlink.com/public-files/ephemerides/MEME_64724_STARLINK-34393_1541812_Operational_1464804780_UNCLASSIFIED.txt,2026-06-03T22:00:02.691608+00:00
65355,STARLINK-34823,1541811,Operational,1464804720,https://api.starlink.com/public-files/ephemerides/MEME_65355_STARLINK-34823_1541811_Operational_1464804720_UNCLASSIFIED.txt,2026-06-03T22:00:03.659855+00:00
65357,STARLINK-34860,1541814,Operational,1464804900,https://api.starlink.com/public-files/ephemerides/MEME_65357_STARLINK-34860_1541814_Operational_1464804900_UNCLASSIFIED.txt,2026-06-03T22:00:04.613356+00:00
65356,STARLINK-34680,1541818,Operational,1464805140,https://api.starlink.com/public-files/ephemerides/MEME_65356_STARLINK-34680_1541818_Operational_1464805140_UNCLASSIFIED.txt,2026-06-03T22:00:04.958851+00:00
65358,STARLINK-34782,1541813,Operational,1464804840,https://api.starlink.com/public-files/ephemerides/MEME_65358_STARLINK-34782_1541813_Operational_1464804840_UNCLASSIFIED.txt,2026-06-03T22:00:06.281386+00:00
65360,STARLINK-34826,1541818,Operational,1464805140,https://api.starlink.com/public-files/ephemerides/MEME_65360_STARLINK-34826_1541818_Operational_1464805140_UNCLASSIFIED.txt,2026-06-03T22:00:06.956717+00:00
65359,STARLINK-34760,1541813,Operational,1464804840,https://api.starlink.com/public-files/ephemerides/MEME_65359_STARLINK-34760_1541813_Operational_1464804840_UNCLASSIFIED.txt,2026-06-03T22:00:07.436416+00:00
65361,STARLINK-34800,1541818,Operational,1464805140,https://api.starlink.com/public-files/ephemerides/MEME_65361_STARLINK-34800_1541818_Operational_1464805140_UNCLASSIFIED.txt,2026-06-03T22:00:09.684878+00:00
65362,STARLINK-34817,1541817,Operational,1464805080,https://api.starlink.com/public-files/ephemerides/MEME_65362_STARLINK-34817_1541817_Operational_1464805080_UNCLASSIFIED.txt,2026-06-03T22:00:10.025795+00:00
65363,STARLINK-34797,1541814,Operational,1464804900,https://api.starlink.com/public-files/ephemerides/MEME_65363_STARLINK-34797_1541814_Operational_1464804900_UNCLASSIFIED.txt,2026-06-03T22:00:10.207345+00:00
65364,STARLINK-34729,1541816,Operational,1464805020,https://api.starlink.com/public-files/ephemerides/MEME_65364_STARLINK-34729_1541816_Operational_1464805020_UNCLASSIFIED.txt,2026-06-03T22:00:11.690846+00:00
65401,STARLINK-34909,1541811,Operational,1464804720,https://api.starlink.com/public-files/ephemerides/MEME_65401_STARLINK-34909_1541811_Operational_1464804720_UNCLASSIFIED.txt,2026-06-03T22:00:12.120697+00:00
65400,STARLINK-34876,1541819,Operational,1464805200,https://api.starlink.com/public-files/ephemerides/MEME_65400_STARLINK-34876_1541819_Operational_1464805200_UNCLASSIFIED.txt,2026-06-03T22:00:12.525373+00:00
65402,STARLINK-34848,1541820,Operational,1464805260,https://api.starlink.com/public-files/ephemerides/MEME_65402_STARLINK-34848_1541820_Operational_1464805260_UNCLASSIFIED.txt,2026-06-03T22:00:13.734907+00:00
65404,STARLINK-35031,1541815,Operational,1464804960,https://api.starlink.com/public-files/ephemerides/MEME_65404_STARLINK-35031_1541815_Operational_1464804960_UNCLASSIFIED.txt,2026-06-03T22:00:14.016430+00:00
65405,STARLINK-34830,1541812,Operational,1464804780,https://api.starlink.com/public-files/ephemerides/MEME_65405_STARLINK-34830_1541812_Operational_1464804780_UNCLASSIFIED.txt,2026-06-03T22:00:14.944378+00:00
65406,STARLINK-35036,1541819,Operational,1464805200,https://api.starlink.com/public-files/ephemerides/MEME_65406_STARLINK-35036_1541819_Operational_1464805200_UNCLASSIFIED.txt,2026-06-03T22:00:15.666579+00:00
65407,STARLINK-35035,1541816,Operational,1464805020,https://api.starlink.com/public-files/ephemerides/MEME_65407_STARLINK-35035_1541816_Operational_1464805020_UNCLASSIFIED.txt,2026-06-03T22:00:16.466447+00:00
65408,STARLINK-35008,1541812,Operational,1464804780,https://api.starlink.com/public-files/ephemerides/MEME_65408_STARLINK-35008_1541812_Operational_1464804780_UNCLASSIFIED.txt,2026-06-03T22:00:16.906294+00:00
65409,STARLINK-35022,1541815,Operational,1464804960,https://api.starlink.com/public-files/ephemerides/MEME_65409_STARLINK-35022_1541815_Operational_1464804960_UNCLASSIFIED.txt,2026-06-03T22:00:18.468350+00:00
65840,STARLINK-35364,1541803,Operational,1464804240,https://api.starlink.com/public-files/ephemerides/MEME_65840_STARLINK-35364_1541803_Operational_1464804240_UNCLASSIFIED.txt,2026-06-03T22:00:18.753993+00:00
65842,STARLINK-35298,1541819,Operational,1464805200,https://api.starlink.com/public-files/ephemerides/MEME_65842_STARLINK-35298_1541819_Operational_1464805200_UNCLASSIFIED.txt,2026-06-03T22:00:19.409071+00:00
65843,STARLINK-35301,1541816,Operational,1464805020,https://api.starlink.com/public-files/ephemerides/MEME_65843_STARLINK-35301_1541816_Operational_1464805020_UNCLASSIFIED.txt,2026-06-03T22:00:20.329711+00:00
65844,STARLINK-35148,1541815,Operational,1464804960,https://api.starlink.com/public-files/ephemerides/MEME_65844_STARLINK-35148_1541815_Operational_1464804960_UNCLASSIFIED.txt,2026-06-03T22:00:20.661540+00:00
65845,STARLINK-35302,1541816,Operational,1464805020,https://api.starlink.com/public-files/ephemerides/MEME_65845_STARLINK-35302_1541816_Operational_1464805020_UNCLASSIFIED.txt,2026-06-03T22:00:21.329742+00:00
65846,STARLINK-35290,1541815,Operational,1464804960,https://api.starlink.com/public-files/ephemerides/MEME_65846_STARLINK-35290_1541815_Operational_1464804960_UNCLASSIFIED.txt,2026-06-03T22:00:22.622413+00:00
65847,STARLINK-35262,1541814,Operational,1464804900,https://api.starlink.com/public-files/ephemerides/MEME_65847_STARLINK-35262_1541814_Operational_1464804900_UNCLASSIFIED.txt,2026-06-03T22:00:23.118946+00:00
65848,STARLINK-35308,1541818,Operational,1464805140,https://api.starlink.com/public-files/ephemerides/MEME_65848_STARLINK-35308_1541818_Operational_1464805140_UNCLASSIFIED.txt,2026-06-03T22:00:23.389663+00:00
65849,STARLINK-35231,1541816,Operational,1464805020,https://api.starlink.com/public-files/ephemerides/MEME_65849_STARLINK-35231_1541816_Operational_1464805020_UNCLASSIFIED.txt,2026-06-03T22:00:24.508687+00:00
66005,STARLINK-34849,1541816,Operational,1464805020,https://api.starlink.com/public-files/ephemerides/MEME_66005_STARLINK-34849_1541816_Operational_1464805020_UNCLASSIFIED.txt,2026-06-03T22:00:25.509812+00:00
66006,STARLINK-35336,1541757,Operational,1464803880,https://api.starlink.com/public-files/ephemerides/MEME_66006_STARLINK-35336_1541757_Operational_1464803880_UNCLASSIFIED.txt,2026-06-03T22:00:25.837755+00:00
66007,STARLINK-35196,1541814,Operational,1464804900,https://api.starlink.com/public-files/ephemerides/MEME_66007_STARLINK-35196_1541814_Operational_1464804900_UNCLASSIFIED.txt,2026-06-03T22:00:26.447387+00:00
65875,STARLINK-34688,1541817,Operational,1464805080,https://api.starlink.com/public-files/ephemerides/MEME_65875_STARLINK-34688_1541817_Operational_1464805080_UNCLASSIFIED.txt,2026-06-03T22:00:29.482265+00:00
66009,STARLINK-35276,1541813,Operational,1464804840,https://api.starlink.com/public-files/ephemerides/MEME_66009_STARLINK-35276_1541813_Operational_1464804840_UNCLASSIFIED.txt,2026-06-03T22:00:29.861693+00:00
66008,STARLINK-35236,1541810,Operational,1464804660,https://api.starlink.com/public-files/ephemerides/MEME_66008_STARLINK-35236_1541810_Operational_1464804660_UNCLASSIFIED.txt,2026-06-03T22:00:30.193115+00:00
65876,STARLINK-34438,1541817,Operational,1464805080,https://api.starlink.com/public-files/ephemerides/MEME_65876_STARLINK-34438_1541817_Operational_1464805080_UNCLASSIFIED.txt,2026-06-03T22:00:31.360141+00:00
65878,STARLINK-35453,1541805,Operational,1464804360,https://api.starlink.com/public-files/ephemerides/MEME_65878_STARLINK-35453_1541805_Operational_1464804360_UNCLASSIFIED.txt,2026-06-03T22:00:32.200932+00:00
65877,STARLINK-35462,1541805,Operational,1464804360,https://api.starlink.com/public-files/ephemerides/MEME_65877_STARLINK-35462_1541805_Operational_1464804360_UNCLASSIFIED.txt,2026-06-03T22:00:32.513506+00:00
65879,STARLINK-35418,1541800,Operational,1464804060,https://api.starlink.com/public-files/ephemerides/MEME_65879_STARLINK-35418_1541800_Operational_1464804060_UNCLASSIFIED.txt,2026-06-03T22:00:33.424935+00:00
65880,STARLINK-35445,1541804,Operational,1464804300,https://api.starlink.com/public-files/ephemerides/MEME_65880_STARLINK-35445_1541804_Operational_1464804300_UNCLASSIFIED.txt,2026-06-03T22:00:34.226065+00:00
65881,STARLINK-35464,1541804,Operational,1464804300,https://api.starlink.com/public-files/ephemerides/MEME_65881_STARLINK-35464_1541804_Operational_1464804300_UNCLASSIFIED.txt,2026-06-03T22:00:35.125578+00:00
65882,STARLINK-35270,1541815,Operational,1464804960,https://api.starlink.com/public-files/ephemerides/MEME_65882_STARLINK-35270_1541815_Operational_1464804960_UNCLASSIFIED.txt,2026-06-03T22:00:35.808923+00:00
65883,STARLINK-35367,1541757,Operational,1464803880,https://api.starlink.com/public-files/ephemerides/MEME_65883_STARLINK-35367_1541757_Operational_1464803880_UNCLASSIFIED.txt,2026-06-03T22:00:36.713377+00:00
66070,STARLINK-35295,1541810,Operational,1464804660,https://api.starlink.com/public-files/ephemerides/MEME_66070_STARLINK-35295_1541810_Operational_1464804660_UNCLASSIFIED.txt,2026-06-03T22:00:38.471901+00:00
66071,STARLINK-35323,1541810,Operational,1464804660,https://api.starlink.com/public-files/ephemerides/MEME_66071_STARLINK-35323_1541810_Operational_1464804660_UNCLASSIFIED.txt,2026-06-03T22:00:38.849352+00:00
65884,STARLINK-35384,1541801,Operational,1464804120,https://api.starlink.com/public-files/ephemerides/MEME_65884_STARLINK-35384_1541801_Operational_1464804120_UNCLASSIFIED.txt,2026-06-03T22:00:39.211430+00:00
66073,STARLINK-35274,1541814,Operational,1464804900,https://api.starlink.com/public-files/ephemerides/MEME_66073_STARLINK-35274_1541814_Operational_1464804900_UNCLASSIFIED.txt,2026-06-03T22:00:40.796392+00:00
66072,STARLINK-35299,1541810,Operational,1464804660,https://api.starlink.com/public-files/ephemerides/MEME_66072_STARLINK-35299_1541810_Operational_1464804660_UNCLASSIFIED.txt,2026-06-03T22:00:40.954292+00:00
66074,STARLINK-35321,1541819,Operational,1464805200,https://api.starlink.com/public-files/ephemerides/MEME_66074_STARLINK-35321_1541819_Operational_1464805200_UNCLASSIFIED.txt,2026-06-03T22:00:41.176846+00:00
66075,STARLINK-35131,1541812,Operational,1464804780,https://api.starlink.com/public-files/ephemerides/MEME_66075_STARLINK-35131_1541812_Operational_1464804780_UNCLASSIFIED.txt,2026-06-03T22:00:43.106777+00:00
66076,STARLINK-34801,1541809,Operational,1464804600,https://api.starlink.com/public-files/ephemerides/MEME_66076_STARLINK-34801_1541809_Operational_1464804600_UNCLASSIFIED.txt,2026-06-03T22:00:43.504213+00:00
66077,STARLINK-35129,1541819,Operational,1464805200,https://api.starlink.com/public-files/ephemerides/MEME_66077_STARLINK-35129_1541819_Operational_1464805200_UNCLASSIFIED.txt,2026-06-03T22:00:43.715788+00:00
66078,STARLINK-35116,1541813,Operational,1464804840,https://api.starlink.com/public-files/ephemerides/MEME_66078_STARLINK-35116_1541813_Operational_1464804840_UNCLASSIFIED.txt,2026-06-03T22:00:45.065887+00:00
66079,STARLINK-35402,1541758,Operational,1464803940,https://api.starlink.com/public-files/ephemerides/MEME_66079_STARLINK-35402_1541758_Operational_1464803940_UNCLASSIFIED.txt,2026-06-03T22:00:45.821497+00:00
67800,STARLINK-36354,1541759,Operational,1464804000,https://api.starlink.com/public-files/ephemerides/MEME_67800_STARLINK-36354_1541759_Operational_1464804000_UNCLASSIFIED.txt,2026-06-03T22:00:46.070524+00:00
67801,STARLINK-36773,1541752,Operational,1464803580,https://api.starlink.com/public-files/ephemerides/MEME_67801_STARLINK-36773_1541752_Operational_1464803580_UNCLASSIFIED.txt,2026-06-03T22:00:47.028456+00:00
67803,STARLINK-36768,1541750,Operational,1464803460,https://api.starlink.com/public-files/ephemerides/MEME_67803_STARLINK-36768_1541750_Operational_1464803460_UNCLASSIFIED.txt,2026-06-03T22:00:49.275412+00:00
67802,STARLINK-36739,1541746,Operational,1464803220,https://api.starlink.com/public-files/ephemerides/MEME_67802_STARLINK-36739_1541746_Operational_1464803220_UNCLASSIFIED.txt,2026-06-03T22:00:49.278974+00:00
67804,STARLINK-36792,1541743,Operational,1464803040,https://api.starlink.com/public-files/ephemerides/MEME_67804_STARLINK-36792_1541743_Operational_1464803040_UNCLASSIFIED.txt,2026-06-03T22:00:50.083055+00:00
67805,STARLINK-36782,1541741,Operational,1464802920,https://api.starlink.com/public-files/ephemerides/MEME_67805_STARLINK-36782_1541741_Operational_1464802920_UNCLASSIFIED.txt,2026-06-03T22:00:51.320637+00:00
67806,STARLINK-36389,1541744,Operational,1464803100,https://api.starlink.com/public-files/ephemerides/MEME_67806_STARLINK-36389_1541744_Operational_1464803100_UNCLASSIFIED.txt,2026-06-03T22:00:51.831784+00:00
67807,STARLINK-36382,1541742,Operational,1464802980,https://api.starlink.com/public-files/ephemerides/MEME_67807_STARLINK-36382_1541742_Operational_1464802980_UNCLASSIFIED.txt,2026-06-03T22:00:52.361081+00:00
67808,STARLINK-36811,1541749,Operational,1464803400,https://api.starlink.com/public-files/ephemerides/MEME_67808_STARLINK-36811_1541749_Operational_1464803400_UNCLASSIFIED.txt,2026-06-03T22:00:53.713887+00:00
67809,STARLINK-36795,1541749,Operational,1464803400,https://api.starlink.com/public-files/ephemerides/MEME_67809_STARLINK-36795_1541749_Operational_1464803400_UNCLASSIFIED.txt,2026-06-03T22:00:54.291460+00:00
68686,STARLINK-37213,1541741,Operational,1464802920,https://api.starlink.com/public-files/ephemerides/MEME_68686_STARLINK-37213_1541741_Operational_1464802920_UNCLASSIFIED.txt,2026-06-03T22:00:54.678928+00:00
68802,STARLINK-37471,1541734,Operational,1464802500,https://api.starlink.com/public-files/ephemerides/MEME_68802_STARLINK-37471_1541734_Operational_1464802500_UNCLASSIFIED.txt,2026-06-03T22:00:56.050114+00:00
68804,STARLINK-37473,1541733,Operational,1464802440,https://api.starlink.com/public-files/ephemerides/MEME_68804_STARLINK-37473_1541733_Operational_1464802440_UNCLASSIFIED.txt,2026-06-03T22:00:56.635454+00:00
68803,STARLINK-37460,1541731,Operational,1464802320,https://api.starlink.com/public-files/ephemerides/MEME_68803_STARLINK-37460_1541731_Operational_1464802320_UNCLASSIFIED.txt,2026-06-03T22:00:56.753185+00:00
68805,STARLINK-36832,1541749,Operational,1464803400,https://api.starlink.com/public-files/ephemerides/MEME_68805_STARLINK-36832_1541749_Operational_1464803400_UNCLASSIFIED.txt,2026-06-03T22:00:58.723693+00:00
68807,STARLINK-37366,1541749,Operational,1464803400,https://api.starlink.com/public-files/ephemerides/MEME_68807_STARLINK-37366_1541749_Operational_1464803400_UNCLASSIFIED.txt,2026-06-03T22:00:59.311698+00:00
68806,STARLINK-37370,1541741,Operational,1464802920,https://api.starlink.com/public-files/ephemerides/MEME_68806_STARLINK-37370_1541741_Operational_1464802920_UNCLASSIFIED.txt,2026-06-03T22:00:59.597063+00:00
68808,STARLINK-37446,1541745,Operational,1464803160,https://api.starlink.com/public-files/ephemerides/MEME_68808_STARLINK-37446_1541745_Operational_1464803160_UNCLASSIFIED.txt,2026-06-03T22:01:00.702482+00:00
68809,STARLINK-37405,1541750,Operational,1464803460,https://api.starlink.com/public-files/ephemerides/MEME_68809_STARLINK-37405_1541750_Operational_1464803460_UNCLASSIFIED.txt,2026-06-03T22:01:01.739869+00:00
67711,STARLINK-36687,1541747,Operational,1464803280,https://api.starlink.com/public-files/ephemerides/MEME_67711_STARLINK-36687_1541747_Operational_1464803280_UNCLASSIFIED.txt,2026-06-03T22:01:02.025576+00:00
67712,STARLINK-36705,1541751,Operational,1464803520,https://api.starlink.com/public-files/ephemerides/MEME_67712_STARLINK-36705_1541751_Operational_1464803520_UNCLASSIFIED.txt,2026-06-03T22:01:02.579797+00:00
67713,STARLINK-36708,1541751,Operational,1464803520,https://api.starlink.com/public-files/ephemerides/MEME_67713_STARLINK-36708_1541751_Operational_1464803520_UNCLASSIFIED.txt,2026-06-03T22:01:04.583253+00:00
67714,STARLINK-36702,1541751,Operational,1464803520,https://api.starlink.com/public-files/ephemerides/MEME_67714_STARLINK-36702_1541751_Operational_1464803520_UNCLASSIFIED.txt,2026-06-03T22:01:04.584448+00:00
67715,STARLINK-36718,1541747,Operational,1464803280,https://api.starlink.com/public-files/ephemerides/MEME_67715_STARLINK-36718_1541747_Operational_1464803280_UNCLASSIFIED.txt,2026-06-03T22:01:04.911572+00:00
67716,STARLINK-36715,1541747,Operational,1464803280,https://api.starlink.com/public-files/ephemerides/MEME_67716_STARLINK-36715_1541747_Operational_1464803280_UNCLASSIFIED.txt,2026-06-03T22:01:06.679348+00:00
67717,STARLINK-36385,1541748,Operational,1464803340,https://api.starlink.com/public-files/ephemerides/MEME_67717_STARLINK-36385_1541748_Operational_1464803340_UNCLASSIFIED.txt,2026-06-03T22:01:07.032290+00:00
68075,STARLINK-37026,1541743,Operational,1464803040,https://api.starlink.com/public-files/ephemerides/MEME_68075_STARLINK-37026_1541743_Operational_1464803040_UNCLASSIFIED.txt,2026-06-03T22:01:07.450236+00:00
68076,STARLINK-37023,1541748,Operational,1464803340,https://api.starlink.com/public-files/ephemerides/MEME_68076_STARLINK-37023_1541748_Operational_1464803340_UNCLASSIFIED.txt,2026-06-03T22:01:09.009070+00:00
68077,STARLINK-37036,1541750,Operational,1464803460,https://api.starlink.com/public-files/ephemerides/MEME_68077_STARLINK-37036_1541750_Operational_1464803460_UNCLASSIFIED.txt,2026-06-03T22:01:09.796445+00:00
68078,STARLINK-36973,1541742,Operational,1464802980,https://api.starlink.com/public-files/ephemerides/MEME_68078_STARLINK-36973_1541742_Operational_1464802980_UNCLASSIFIED.txt,2026-06-03T22:01:10.061741+00:00
68079,STARLINK-37063,1541747,Operational,1464803280,https://api.starlink.com/public-files/ephemerides/MEME_68079_STARLINK-37063_1541747_Operational_1464803280_UNCLASSIFIED.txt,2026-06-03T22:01:11.416531+00:00
68080,STARLINK-37051,1541746,Operational,1464803220,https://api.starlink.com/public-files/ephemerides/MEME_68080_STARLINK-37051_1541746_Operational_1464803220_UNCLASSIFIED.txt,2026-06-03T22:01:11.713941+00:00
68081,STARLINK-37066,1541744,Operational,1464803100,https://api.starlink.com/public-files/ephemerides/MEME_68081_STARLINK-37066_1541744_Operational_1464803100_UNCLASSIFIED.txt,2026-06-03T22:01:12.560726+00:00
68083,STARLINK-37065,1541744,Operational,1464803100,https://api.starlink.com/public-files/ephemerides/MEME_68083_STARLINK-37065_1541744_Operational_1464803100_UNCLASSIFIED.txt,2026-06-03T22:01:13.583931+00:00
68082,STARLINK-37054,1541747,Operational,1464803280,https://api.starlink.com/public-files/ephemerides/MEME_68082_STARLINK-37054_1541747_Operational_1464803280_UNCLASSIFIED.txt,2026-06-03T22:01:13.893085+00:00
68084,STARLINK-37037,1541742,Operational,1464802980,https://api.starlink.com/public-files/ephemerides/MEME_68084_STARLINK-37037_1541742_Operational_1464802980_UNCLASSIFIED.txt,2026-06-03T22:01:14.496519+00:00
68262,STARLINK-37162,1541747,Operational,1464803280,https://api.starlink.com/public-files/ephemerides/MEME_68262_STARLINK-37162_1541747_Operational_1464803280_UNCLASSIFIED.txt,2026-06-03T22:01:16.103897+00:00
68264,STARLINK-37163,1541747,Operational,1464803280,https://api.starlink.com/public-files/ephemerides/MEME_68264_STARLINK-37163_1541747_Operational_1464803280_UNCLASSIFIED.txt,2026-06-03T22:01:16.697289+00:00
68263,STARLINK-37156,1541743,Operational,1464803040,https://api.starlink.com/public-files/ephemerides/MEME_68263_STARLINK-37156_1541743_Operational_1464803040_UNCLASSIFIED.txt,2026-06-03T22:01:16.823268+00:00
68266,STARLINK-37042,1541744,Operational,1464803100,https://api.starlink.com/public-files/ephemerides/MEME_68266_STARLINK-37042_1541744_Operational_1464803100_UNCLASSIFIED.txt,2026-06-03T22:01:19.242324+00:00
68267,STARLINK-37103,1541747,Operational,1464803280,https://api.starlink.com/public-files/ephemerides/MEME_68267_STARLINK-37103_1541747_Operational_1464803280_UNCLASSIFIED.txt,2026-06-03T22:01:19.803839+00:00
68265,STARLINK-37133,1541741,Operational,1464802920,https://api.starlink.com/public-files/ephemerides/MEME_68265_STARLINK-37133_1541741_Operational_1464802920_UNCLASSIFIED.txt,2026-06-03T22:01:19.806409+00:00
68268,STARLINK-36999,1541747,Operational,1464803280,https://api.starlink.com/public-files/ephemerides/MEME_68268_STARLINK-36999_1541747_Operational_1464803280_UNCLASSIFIED.txt,2026-06-03T22:01:21.591595+00:00
68269,STARLINK-36962,1541748,Operational,1464803340,https://api.starlink.com/public-files/ephemerides/MEME_68269_STARLINK-36962_1541748_Operational_1464803340_UNCLASSIFIED.txt,2026-06-03T22:01:22.511045+00:00
68270,STARLINK-37028,1541743,Operational,1464803040,https://api.starlink.com/public-files/ephemerides/MEME_68270_STARLINK-37028_1541743_Operational_1464803040_UNCLASSIFIED.txt,2026-06-03T22:01:22.533612+00:00
68271,STARLINK-37029,1541744,Operational,1464803100,https://api.starlink.com/public-files/ephemerides/MEME_68271_STARLINK-37029_1541744_Operational_1464803100_UNCLASSIFIED.txt,2026-06-03T22:01:23.981593+00:00
68811,STARLINK-37442,1541746,Operational,1464803220,https://api.starlink.com/public-files/ephemerides/MEME_68811_STARLINK-37442_1541746_Operational_1464803220_UNCLASSIFIED.txt,2026-06-03T22:01:24.486310+00:00
68810,STARLINK-37447,1541739,Operational,1464802800,https://api.starlink.com/public-files/ephemerides/MEME_68810_STARLINK-37447_1541739_Operational_1464802800_UNCLASSIFIED.txt,2026-06-03T22:01:24.933491+00:00
