ids_id,name,norad,status,ptype,epoch_utc,epoch_tai,win_start_tai,win_end_tai,burn_idx,n_burns,dur_s,dv_radial,dv_along,dv_cross,dv_mag,da_km,di_deg,da_sigma,sigma_km,severity,tle_visible_50,incl_flag
JASO1,Jason-1,26997,retired 2013,007,2001-12-11T13:08:03.789,2001-12-11T13:08:39.789,2001-12-11T13:08:00,2001-12-11T15:57:00,1,2,4.518,0.000000,0.018640,0.000000,0.018640,0.040009,0.000000,0.80,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2001-12-11T15:56:22.867,2001-12-11T15:56:58.867,2001-12-11T13:08:00,2001-12-11T15:57:00,2,2,4.562,0.000000,0.018640,0.000000,0.018640,0.040009,0.000000,0.80,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2001-12-13T21:16:45.987,2001-12-13T21:17:21.987,2001-12-13T21:17:00,2001-12-14T00:06:00,1,2,4.532,0.000000,0.018640,0.000000,0.018640,0.040009,0.000000,0.80,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2001-12-14T00:05:04.654,2001-12-14T00:05:40.654,2001-12-13T21:17:00,2001-12-14T00:06:00,2,2,4.575,0.000000,0.018640,0.000000,0.018640,0.040009,0.000000,0.80,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2001-12-17T07:38:02.964,2001-12-17T07:38:38.964,2001-12-17T07:35:00,2001-12-17T10:31:00,1,2,301.078,0.000000,2.429750,0.000000,2.429750,5.215260,0.000000,104.31,0.05,medium,1,0
JASO1,Jason-1,26997,retired 2013,007,2001-12-17T10:29:41.979,2001-12-17T10:30:17.979,2001-12-17T07:35:00,2001-12-17T10:31:00,2,2,102.955,0.000000,0.798550,0.000000,0.798550,1.714022,0.000000,34.28,0.05,small,1,0
JASO1,Jason-1,26997,retired 2013,007,2001-12-20T06:46:42.350,2001-12-20T06:47:18.350,2001-12-20T06:45:00,2001-12-20T09:39:00,1,2,218.987,0.000000,1.589810,0.000000,1.589810,3.412397,0.000000,68.25,0.05,small,1,0
JASO1,Jason-1,26997,retired 2013,007,2001-12-20T09:36:32.009,2001-12-20T09:37:08.009,2001-12-20T06:45:00,2001-12-20T09:39:00,2,2,199.686,0.000000,1.399330,0.000000,1.399330,3.003547,0.000000,60.07,0.05,small,1,0
JASO1,Jason-1,26997,retired 2013,007,2002-01-10T01:49:45.806,2002-01-10T01:50:21.806,2002-01-10T01:49:00,2002-01-10T04:40:00,1,2,89.061,0.000000,-0.624450,0.000000,0.624450,-1.340331,0.000000,26.81,0.05,small,1,0
JASO1,Jason-1,26997,retired 2013,007,2002-01-10T04:38:29.303,2002-01-10T04:39:05.303,2002-01-10T01:49:00,2002-01-10T04:40:00,2,2,90.742,0.000000,-0.624450,0.000000,0.624450,-1.340331,0.000000,26.81,0.05,small,1,0
JASO1,Jason-1,26997,retired 2013,007,2002-01-13T01:03:33.042,2002-01-13T01:04:09.042,2002-01-13T01:03:00,2002-01-13T03:53:00,1,2,3.038,0.000000,-0.009780,0.000000,0.009780,-0.020992,0.000000,0.42,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2002-01-13T03:52:11.307,2002-01-13T03:52:47.307,2002-01-13T01:03:00,2002-01-13T03:53:00,2,2,3.062,0.000000,-0.009780,0.000000,0.009780,-0.020992,0.000000,0.42,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2002-02-04T00:44:50.347,2002-02-04T00:45:26.347,2002-02-04T00:45:00,2002-02-04T03:34:00,1,2,1.198,0.000000,0.003920,0.000000,0.003920,0.008414,0.000000,0.17,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2002-02-04T01:41:03.821,2002-02-04T01:41:39.821,2002-02-04T00:45:00,2002-02-04T03:34:00,2,2,1.207,0.000000,0.003920,0.000000,0.003920,0.008414,0.000000,0.17,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2002-03-05T18:40:24.247,2002-03-05T18:41:00.247,2002-03-05T18:40:00,2002-03-05T19:37:00,1,2,1.487,0.000000,0.004860,0.000000,0.004860,0.010432,0.000000,0.21,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2002-03-05T19:36:37.656,2002-03-05T19:37:13.656,2002-03-05T18:40:00,2002-03-05T19:37:00,2,2,1.499,0.000000,0.004860,0.000000,0.004860,0.010432,0.000000,0.21,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2002-05-14T04:30:05.140,2002-05-14T04:30:41.140,2002-05-14T04:30:00,2002-05-14T05:27:00,1,2,1.431,0.000000,0.004620,0.000000,0.004620,0.009916,0.000000,0.20,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2002-05-14T05:26:18.419,2002-05-14T05:26:54.419,2002-05-14T04:30:00,2002-05-14T05:27:00,2,2,1.443,0.000000,0.004620,0.000000,0.004620,0.009916,0.000000,0.20,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2002-07-02T18:22:43.177,2002-07-02T18:23:19.177,2002-07-02T18:23:00,2002-07-02T19:20:00,1,2,1.026,0.000000,0.003320,0.000000,0.003320,0.007126,0.000000,0.14,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2002-07-02T19:18:56.597,2002-07-02T19:19:32.597,2002-07-02T18:23:00,2002-07-02T19:20:00,2,2,1.034,0.000000,0.003320,0.000000,0.003320,0.007126,0.000000,0.14,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2002-09-20T02:10:56.399,2002-09-20T02:11:32.399,2002-09-20T02:11:00,2002-09-20T03:08:00,1,2,1.186,0.000000,0.003830,0.000000,0.003830,0.008221,0.000000,0.16,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2002-09-20T03:07:09.975,2002-09-20T03:07:45.975,2002-09-20T02:11:00,2002-09-20T03:08:00,2,2,1.195,0.000000,0.003830,0.000000,0.003830,0.008221,0.000000,0.16,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2002-10-29T18:05:02.477,2002-10-29T18:05:38.477,2002-10-29T18:05:00,2002-10-29T19:02:00,1,2,1.186,0.000000,0.003840,0.000000,0.003840,0.008242,0.000000,0.16,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2002-10-29T19:01:16.105,2002-10-29T19:01:52.105,2002-10-29T18:05:00,2002-10-29T19:02:00,2,2,1.195,0.000000,0.003840,0.000000,0.003840,0.008242,0.000000,0.16,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2002-12-18T07:57:40.893,2002-12-18T07:58:16.893,2002-12-18T07:58:00,2002-12-18T08:55:00,1,2,1.099,0.000000,0.003560,0.000000,0.003560,0.007641,0.000000,0.15,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2002-12-18T08:53:54.300,2002-12-18T08:54:30.300,2002-12-18T07:58:00,2002-12-18T08:55:00,2,2,1.108,0.000000,0.003560,0.000000,0.003560,0.007641,0.000000,0.15,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2003-02-15T19:48:49.419,2003-02-15T19:49:25.419,2003-02-15T19:49:00,2003-02-15T20:46:00,1,2,1.178,0.000000,0.003830,0.000000,0.003830,0.008221,0.000000,0.16,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2003-02-15T20:45:02.888,2003-02-15T20:45:38.888,2003-02-15T19:49:00,2003-02-15T20:46:00,2,2,1.187,0.000000,0.003830,0.000000,0.003830,0.008221,0.000000,0.16,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2003-04-16T07:39:59.877,2003-04-16T07:40:35.877,2003-04-16T07:40:00,2003-04-16T08:37:00,1,2,1.283,0.000000,0.004160,0.000000,0.004160,0.008929,0.000000,0.18,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2003-04-16T08:36:12.974,2003-04-16T08:36:48.974,2003-04-16T07:40:00,2003-04-16T08:37:00,2,2,1.293,0.000000,0.004160,0.000000,0.004160,0.008929,0.000000,0.18,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2003-04-26T05:38:33.880,2003-04-26T05:39:09.880,2003-04-26T05:39:00,2003-04-26T06:36:00,1,2,0.648,0.000000,-0.002100,0.000000,0.002100,-0.004507,0.000000,0.09,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2003-04-26T06:34:47.032,2003-04-26T06:35:23.032,2003-04-26T05:39:00,2003-04-26T06:36:00,2,2,0.653,0.000000,-0.002100,0.000000,0.002100,-0.004507,0.000000,0.09,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2003-06-24T17:29:41.681,2003-06-24T17:30:17.681,2003-06-24T17:30:00,2003-06-24T18:27:00,1,2,1.060,0.000000,0.003420,0.000000,0.003420,0.007341,0.000000,0.15,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2003-06-24T18:25:54.898,2003-06-24T18:26:30.898,2003-06-24T17:30:00,2003-06-24T18:27:00,2,2,1.068,0.000000,0.003420,0.000000,0.003420,0.007341,0.000000,0.15,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2003-10-01T21:14:58.118,2003-10-01T21:15:34.118,2003-10-01T21:15:00,2003-10-01T22:12:00,1,2,0.935,0.000000,0.003030,0.000000,0.003030,0.006504,0.000000,0.13,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2003-10-01T22:11:11.574,2003-10-01T22:11:47.574,2003-10-01T21:15:00,2003-10-01T22:12:00,2,2,0.942,0.000000,0.003030,0.000000,0.003030,0.006504,0.000000,0.13,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2003-12-04T08:40:00.328,2003-12-04T08:40:36.328,2003-12-04T08:40:00,2003-12-04T09:37:00,1,2,1.376,0.000000,0.004430,0.000000,0.004430,0.009509,0.000000,0.19,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2003-12-04T09:36:13.562,2003-12-04T09:36:49.562,2003-12-04T08:40:00,2003-12-04T09:37:00,2,2,1.386,0.000000,0.004430,0.000000,0.004430,0.009509,0.000000,0.19,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2004-01-09T01:00:17.673,2004-01-09T01:00:53.673,2004-01-09T01:00:00,2004-01-09T03:50:00,1,2,0.398,0.000000,-0.001280,0.000000,0.001280,-0.002747,0.000000,0.05,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2004-01-09T03:48:56.880,2004-01-09T03:49:32.880,2004-01-09T01:00:00,2004-01-09T03:50:00,2,2,0.401,0.000000,-0.001280,0.000000,0.001280,-0.002747,0.000000,0.05,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2004-02-24T15:40:32.553,2004-02-24T15:41:08.553,2004-02-24T15:40:00,2004-02-24T18:30:00,1,2,1.309,0.000000,0.004190,0.000000,0.004190,0.008993,0.000000,0.18,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2004-02-24T18:29:11.549,2004-02-24T18:29:47.549,2004-02-24T15:40:00,2004-02-24T18:30:00,2,2,1.319,0.000000,0.004190,0.000000,0.004190,0.008993,0.000000,0.18,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2004-03-18T10:49:57.962,2004-03-18T10:50:33.962,2004-03-18T10:50:00,2004-03-18T13:39:00,1,2,0.253,0.000000,-0.000820,0.000000,0.000820,-0.001760,0.000000,0.04,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2004-03-18T13:38:36.844,2004-03-18T13:39:12.844,2004-03-18T10:50:00,2004-03-18T13:39:00,2,2,0.255,0.000000,-0.000820,0.000000,0.000820,-0.001760,0.000000,0.04,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2004-06-15T16:36:41.449,2004-06-15T16:37:17.449,2004-06-15T16:37:00,2004-06-15T19:26:00,1,2,1.088,0.000000,0.003490,0.000000,0.003490,0.007491,0.000000,0.15,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2004-06-15T19:25:20.461,2004-06-15T19:25:56.461,2004-06-15T16:37:00,2004-06-15T19:26:00,2,2,1.097,0.000000,0.003490,0.000000,0.003490,0.007491,0.000000,0.15,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2004-08-04T06:29:24.181,2004-08-04T06:30:00.181,2004-08-04T06:29:00,2004-08-04T09:19:00,1,2,0.289,0.000000,-0.000930,0.000000,0.000930,-0.001996,0.000000,0.04,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2004-08-04T09:18:03.109,2004-08-04T09:18:39.109,2004-08-04T06:29:00,2004-08-04T09:19:00,2,2,0.291,0.000000,-0.000930,0.000000,0.000930,-0.001996,0.000000,0.04,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2004-10-12T16:19:01.753,2004-10-12T16:19:37.753,2004-10-12T16:19:00,2004-10-12T19:08:00,1,2,1.189,0.000000,0.003820,0.000000,0.003820,0.008199,0.000000,0.16,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2004-10-12T19:07:41.065,2004-10-12T19:08:17.065,2004-10-12T16:19:00,2004-10-12T19:08:00,2,2,1.198,0.000000,0.003820,0.000000,0.003820,0.008199,0.000000,0.16,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2005-01-19T20:04:18.309,2005-01-19T20:04:54.309,2005-01-19T20:04:00,2005-01-19T22:54:00,1,2,1.115,0.000000,0.003610,0.000000,0.003610,0.007749,0.000000,0.15,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2005-01-19T22:52:57.636,2005-01-19T22:53:33.636,2005-01-19T20:04:00,2005-01-19T22:54:00,2,2,1.124,0.000000,0.003610,0.000000,0.003610,0.007749,0.000000,0.15,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2005-05-18T19:46:41.510,2005-05-18T19:47:17.510,2005-05-18T19:47:00,2005-05-18T22:36:00,1,2,0.927,0.000000,0.002990,0.000000,0.002990,0.006418,0.000000,0.13,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2005-05-18T22:35:20.588,2005-05-18T22:35:56.588,2005-05-18T19:47:00,2005-05-18T22:36:00,2,2,0.934,0.000000,0.002990,0.000000,0.002990,0.006418,0.000000,0.13,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2005-10-04T15:26:07.646,2005-10-04T15:26:43.646,2005-10-04T15:26:00,2005-10-04T18:16:00,1,2,0.898,0.000000,0.002890,0.000000,0.002890,0.006203,0.000000,0.12,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2005-10-04T18:14:46.714,2005-10-04T18:15:22.714,2005-10-04T15:26:00,2005-10-04T18:16:00,2,2,0.905,0.000000,0.002890,0.000000,0.002890,0.006203,0.000000,0.12,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2005-11-23T05:18:50.057,2005-11-23T05:19:26.057,2005-11-23T05:19:00,2005-11-23T08:08:00,1,2,0.433,0.000000,-0.001400,0.000000,0.001400,-0.003005,0.000000,0.06,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2005-11-23T08:07:28.945,2005-11-23T08:08:04.945,2005-11-23T05:19:00,2005-11-23T08:08:00,2,2,0.436,0.000000,-0.001400,0.000000,0.001400,-0.003005,0.000000,0.06,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2005-12-22T23:14:22.989,2005-12-22T23:14:58.989,2005-12-22T23:14:00,2005-12-23T02:04:00,1,2,0.724,0.000000,0.002350,0.000000,0.002350,0.005044,0.000000,0.10,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2005-12-23T02:03:02.186,2005-12-23T02:03:38.186,2005-12-22T23:14:00,2005-12-23T02:04:00,2,2,0.730,0.000000,0.002350,0.000000,0.002350,0.005044,0.000000,0.10,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2006-01-31T15:08:30.534,2006-01-31T15:09:06.534,2006-01-31T15:08:00,2006-01-31T17:58:00,1,2,0.836,0.000000,0.002690,0.000000,0.002690,0.005774,0.000000,0.12,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2006-01-31T17:57:09.510,2006-01-31T17:57:45.510,2006-01-31T15:08:00,2006-01-31T17:58:00,2,2,0.843,0.000000,0.002690,0.000000,0.002690,0.005774,0.000000,0.12,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2006-02-20T11:05:37.240,2006-02-20T11:06:13.240,2006-02-20T11:06:00,2006-02-20T13:55:00,1,2,0.800,0.000000,-0.002590,0.000000,0.002590,-0.005559,0.000000,0.11,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2006-02-20T13:54:16.086,2006-02-20T13:54:52.086,2006-02-20T11:06:00,2006-02-20T13:55:00,2,2,0.806,0.000000,-0.002590,0.000000,0.002590,-0.005559,0.000000,0.11,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2006-04-20T22:56:46.095,2006-04-20T22:57:22.095,2006-04-20T22:57:00,2006-04-21T01:46:00,1,2,0.591,0.000000,0.001910,0.000000,0.001910,0.004100,0.000000,0.08,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2006-04-21T01:45:25.116,2006-04-21T01:46:01.116,2006-04-20T22:57:00,2006-04-21T01:46:00,2,2,0.596,0.000000,0.001910,0.000000,0.001910,0.004100,0.000000,0.08,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2006-06-29T08:46:26.378,2006-06-29T08:47:02.378,2006-06-29T08:46:00,2006-06-29T11:36:00,1,2,0.468,0.000000,0.001510,0.000000,0.001510,0.003241,0.000000,0.06,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2006-06-29T11:35:05.263,2006-06-29T11:35:41.263,2006-06-29T08:46:00,2006-06-29T11:36:00,2,2,0.471,0.000000,0.001510,0.000000,0.001510,0.003241,0.000000,0.06,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2006-09-26T14:33:12.961,2006-09-26T14:33:48.961,2006-09-26T14:33:00,2006-09-26T17:23:00,1,2,0.608,0.000000,0.001960,0.000000,0.001960,0.004207,0.000000,0.08,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2006-09-26T17:21:52.068,2006-09-26T17:22:28.068,2006-09-26T14:33:00,2006-09-26T17:23:00,2,2,0.608,0.000000,0.001960,0.000000,0.001960,0.004207,0.000000,0.08,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2006-12-14T22:21:28.121,2006-12-14T22:22:04.121,2006-12-14T22:21:00,2006-12-15T01:10:00,1,2,0.469,0.000000,0.001510,0.000000,0.001510,0.003241,0.000000,0.06,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2006-12-15T01:10:07.411,2006-12-15T01:10:43.411,2006-12-14T22:21:00,2006-12-15T01:10:00,2,2,0.469,0.000000,0.001510,0.000000,0.001510,0.003241,0.000000,0.06,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2007-01-23T14:15:35.000,2007-01-23T14:16:11.000,2007-01-23T14:16:00,2007-01-23T17:05:00,1,2,0.472,0.000000,0.001510,0.000000,0.001510,0.003241,0.000000,0.06,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2007-01-23T17:04:14.175,2007-01-23T17:04:50.175,2007-01-23T14:16:00,2007-01-23T17:05:00,2,2,0.472,0.000000,0.001510,0.000000,0.001510,0.003241,0.000000,0.06,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2007-02-22T08:11:12.428,2007-02-22T08:11:48.428,2007-02-22T08:11:00,2007-02-22T08:12:00,1,1,0.433,0.000000,-0.001400,0.000000,0.001400,-0.003005,0.000000,0.06,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2007-05-02T18:00:52.775,2007-05-02T18:01:28.775,2007-05-02T18:01:00,2007-05-02T20:50:00,1,2,0.724,0.000000,0.002330,0.000000,0.002330,0.005001,0.000000,0.10,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2007-05-02T20:49:31.743,2007-05-02T20:50:07.743,2007-05-02T18:01:00,2007-05-02T20:50:00,2,2,0.724,0.000000,0.002330,0.000000,0.002330,0.005001,0.000000,0.10,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2007-08-19T19:44:41.714,2007-08-19T19:45:17.714,2007-08-19T19:45:00,2007-08-19T22:34:00,1,2,0.601,0.000000,0.001930,0.000000,0.001930,0.004143,0.000000,0.08,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2007-08-19T22:33:20.859,2007-08-19T22:33:56.859,2007-08-19T19:45:00,2007-08-19T22:34:00,2,2,0.601,0.000000,0.001930,0.000000,0.001930,0.004143,0.000000,0.08,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2007-11-26T23:29:59.796,2007-11-26T23:30:35.796,2007-11-26T23:30:00,2007-11-27T02:19:00,1,2,0.470,0.000000,0.001510,0.000000,0.001510,0.003241,0.000000,0.06,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2007-11-27T02:18:38.927,2007-11-27T02:19:14.927,2007-11-26T23:30:00,2007-11-27T02:19:00,2,2,0.470,0.000000,0.001510,0.000000,0.001510,0.003241,0.000000,0.06,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2007-12-26T17:25:35.217,2007-12-26T17:26:11.217,2007-12-26T17:26:00,2007-12-26T20:15:00,1,2,0.333,0.000000,0.001070,0.000000,0.001070,0.002297,0.000000,0.05,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2007-12-26T20:14:14.218,2007-12-26T20:14:50.218,2007-12-26T17:26:00,2007-12-26T20:15:00,2,2,0.333,0.000000,0.001070,0.000000,0.001070,0.002297,0.000000,0.05,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2008-04-13T19:09:25.010,2008-04-13T19:10:01.010,2008-04-13T19:09:00,2008-04-13T21:59:00,1,2,4.503,0.000000,0.000000,0.014400,0.014400,0.000000,0.000115,0.00,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2008-04-13T21:52:55.641,2008-04-13T21:53:31.641,2008-04-13T19:09:00,2008-04-13T21:59:00,2,2,4.504,0.000000,0.000000,-0.014400,0.014400,0.000000,-0.000115,0.00,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2008-04-23T17:07:55.717,2008-04-23T17:08:31.717,2008-04-23T17:08:00,2008-04-23T19:57:00,1,2,0.745,0.000000,0.002390,0.000000,0.002390,0.005130,0.000000,0.10,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2008-04-23T19:56:34.489,2008-04-23T19:57:10.489,2008-04-23T17:08:00,2008-04-23T19:57:00,2,2,0.745,0.000000,0.002390,0.000000,0.002390,0.005130,0.000000,0.10,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2008-04-28T23:31:46.719,2008-04-28T23:32:22.719,2008-04-28T23:32:00,2008-04-29T02:21:00,1,2,4.502,0.000000,0.000000,-0.014300,0.014300,0.000000,-0.000114,0.00,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2008-04-29T02:20:24.888,2008-04-29T02:21:00.888,2008-04-28T23:32:00,2008-04-29T02:21:00,2,2,4.503,0.000000,0.000000,0.014300,0.014300,0.000000,0.000114,0.00,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2008-07-31T20:53:12.274,2008-07-31T20:53:48.274,2008-07-31T20:53:00,2008-07-31T23:43:00,1,2,0.500,0.000000,0.001570,0.000000,0.001570,0.003370,0.000000,0.07,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2008-07-31T23:41:51.343,2008-07-31T23:42:27.343,2008-07-31T20:53:00,2008-07-31T23:43:00,2,2,0.500,0.000000,0.001570,0.000000,0.001570,0.003370,0.000000,0.07,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2008-10-29T02:39:57.019,2008-10-29T02:40:33.019,2008-10-29T02:40:00,2008-10-29T05:29:00,1,2,0.375,0.000000,0.001150,0.000000,0.001150,0.002468,0.000000,0.05,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2008-10-29T05:28:36.295,2008-10-29T05:29:12.295,2008-10-29T02:40:00,2008-10-29T05:29:00,2,2,0.375,0.000000,0.001150,0.000000,0.001150,0.002468,0.000000,0.05,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2008-12-17T16:32:35.096,2008-12-17T16:33:11.096,2008-12-17T16:33:00,2008-12-17T19:22:00,1,2,0.375,0.000000,0.001150,0.000000,0.001150,0.002468,0.000000,0.05,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2008-12-17T19:21:14.368,2008-12-17T19:21:50.368,2008-12-17T16:33:00,2008-12-17T19:22:00,2,2,0.375,0.000000,0.001150,0.000000,0.001150,0.002468,0.000000,0.05,0.05,below-small,0,0
JASO1,Jason-1,26997,retired 2013,007,2009-01-26T21:13:37.447,2009-01-26T21:14:13.447,2009-01-26T21:11:00,2009-01-27T00:06:00,1,2,351.087,0.000000,-2.331710,0.000000,2.331710,-5.004825,0.000000,100.10,0.05,medium,1,0
JASO1,Jason-1,26997,retired 2013,007,2009-01-27T00:02:06.621,2009-01-27T00:02:42.621,2009-01-26T21:11:00,2009-01-27T00:06:00,2,2,364.820,0.000000,-2.331710,0.000000,2.331710,-5.004825,0.000000,100.10,0.05,medium,1,0
JASO1,Jason-1,26997,retired 2013,007,2009-01-27T21:33:26.457,2009-01-27T21:34:02.457,2009-01-27T21:30:00,2009-01-28T00:26:00,1,2,376.225,0.000000,-2.331710,0.000000,2.331710,-5.004825,0.000000,100.10,0.05,medium,1,0
JASO1,Jason-1,26997,retired 2013,007,2009-01-28T00:21:36.026,2009-01-28T00:22:12.026,2009-01-27T21:30:00,2009-01-28T00:26:00,2,2,389.686,0.000000,-2.331710,0.000000,2.331710,-5.004825,0.000000,100.10,0.05,medium,1,0
JASO1,Jason-1,26997,retired 2013,007,2009-02-04T10:42:08.098,2009-02-04T10:42:44.098,2009-02-04T10:39:00,2009-02-04T13:34:00,1,2,395.027,0.000000,2.327180,0.000000,2.327180,4.995101,0.000000,99.90,0.05,small,1,0
JASO1,Jason-1,26997,retired 2013,007,2009-02-04T13:30:17.441,2009-02-04T13:30:53.441,2009-02-04T10:39:00,2009-02-04T13:34:00,2,2,408.025,0.000000,2.327180,0.000000,2.327180,4.995101,0.000000,99.90,0.05,small,1,0
JASO1,Jason-1,26997,retired 2013,007,2009-02-06T03:51:48.896,2009-02-06T03:52:24.896,2009-02-06T03:49:00,2009-02-06T06:42:00,1,2,356.116,0.000000,2.011840,0.000000,2.011840,4.318250,0.000000,86.36,0.05,small,1,0
JASO1,Jason-1,26997,retired 2013,007,2009-02-06T06:38:36.211,2009-02-06T06:39:12.211,2009-02-06T03:49:00,2009-02-06T06:42:00,2,2,354.496,0.000000,1.951930,0.000000,1.951930,4.189658,0.000000,83.79,0.05,small,1,0
JASO1,Jason-1,26997,retired 2013,007,2009-02-14T18:01:58.954,2009-02-14T18:02:34.954,2009-02-14T18:02:00,2009-02-14T20:46:00,1,2,22.219,0.000000,0.125710,0.000000,0.125710,0.269826,0.000000,5.40,0.05,below-small,1,0
