t,d,lonP,lonS
2024-03-12 00:00:00+00:00,202.78814388593398,173.24646752640683,172.97256101316975
2024-03-12 06:00:00+00:00,270.6504328254328,173.339020074789,172.97163817579138
2024-03-12 12:00:00+00:00,249.06470309288648,173.26724824673897,172.93033897293253
2024-03-12 18:00:00+00:00,180.75858605133703,173.17582392025594,172.93068616388598
2024-03-13 00:00:00+00:00,205.93734949287156,173.24556553834987,172.9673802326904
2024-03-13 06:00:00+00:00,273.4772866880228,173.33668427526555,172.96543873771463
2024-03-13 12:00:00+00:00,250.77721484884063,173.26380253878733,172.924579742142
2024-03-13 18:00:00+00:00,182.82492070752895,173.17395304649608,172.92596574215304
2024-03-14 00:00:00+00:00,209.1323109506371,173.2458287495441,172.96329953412612
2024-03-14 06:00:00+00:00,276.2227895652144,173.33637019293195,172.96136994885296
2024-03-14 12:00:00+00:00,252.34254099000864,173.26192967024167,172.92059379914866
2024-03-14 18:00:00+00:00,184.766068897962,173.1735484336574,172.9228830513839
2024-03-15 00:00:00+00:00,212.2434667566,173.24786948493409,172.96110977712812
2024-03-15 06:00:00+00:00,278.8106194744446,173.33718814597847,172.95865061716404
2024-03-15 12:00:00+00:00,253.82043571019477,173.2615356264364,172.91820422772673
2024-03-15 18:00:00+00:00,186.81808736367233,173.17512316202442,172.92163276265796
2024-03-16 00:00:00+00:00,215.52806383355477,173.25152280102725,172.96029540087102
2024-03-16 06:00:00+00:00,281.4933333716858,173.34010521530894,172.95789863401603
2024-03-16 12:00:00+00:00,255.30645880612917,173.26312079753802,172.91778307799882
2024-03-16 18:00:00+00:00,188.94338302443927,173.17796288135912,172.9215464536881
2024-03-17 00:00:00+00:00,218.87221726446933,173.2563418044955,172.96056545292345
2024-03-17 06:00:00+00:00,284.2085877775405,173.34395628977086,172.95803858893294
2024-03-17 12:00:00+00:00,256.8409890977921,173.26588849346228,172.9184780534431
2024-03-17 18:00:00+00:00,190.95610643530145,173.1819377314007,172.92275241721438
2024-03-18 00:00:00+00:00,222.10973653879094,173.26182799063702,172.96164802529267
2024-03-18 06:00:00+00:00,286.97624185067207,173.3486923116692,172.9589930692091
2024-03-18 12:00:00+00:00,258.43373502252985,173.26955749617116,172.9199936237137
2024-03-18 18:00:00+00:00,192.89188969196135,173.18659292302647,172.924745598266
2024-03-19 00:00:00+00:00,225.26283067173475,173.26766986704047,172.9632013619012
2024-03-19 06:00:00+00:00,289.7352875205969,173.35398483673868,172.96051667508118
2024-03-19 12:00:00+00:00,260.0568367158131,173.27404960777778,172.9222892098261
2024-03-19 18:00:00+00:00,195.22279660426616,173.19199078775728,172.92694637967406
2024-03-20 00:00:00+00:00,228.76916432636514,173.2741716399342,172.96493098821134
2024-03-20 06:00:00+00:00,292.50357386188114,173.35935446677865,172.96210464819467
2024-03-20 12:00:00+00:00,261.6132041444766,173.27868180275914,172.92481823477948
2024-03-20 18:00:00+00:00,197.15158901601305,173.19722701794842,172.929535341095
2024-03-21 00:00:00+00:00,231.86220658187895,173.27990099353576,172.9664536514593
2024-03-21 06:00:00+00:00,295.2388904036372,173.364748318463,172.9637634544763
2024-03-21 12:00:00+00:00,263.2367646667894,173.283565029672,172.92750325508018
2024-03-21 18:00:00+00:00,199.38793574250963,173.20266457122364,172.93190749794633
2024-03-22 00:00:00+00:00,235.3239865642135,173.28610788956667,172.9679498671528
2024-03-22 06:00:00+00:00,297.8429219467609,173.36999132900803,172.96545078876358
2024-03-22 12:00:00+00:00,264.7449627769642,173.28842852304172,172.93032480477825
2024-03-22 18:00:00+00:00,201.56240744721484,173.20792817089,172.93419313186632
2024-03-23 00:00:00+00:00,238.63535879282634,173.29195024089904,172.96928493649477
2024-03-23 06:00:00+00:00,300.6286756426963,173.37556237439367,172.96722393547066
2024-03-23 12:00:00+00:00,266.3076452899128,173.29370630365997,172.93348609087968
2024-03-23 18:00:00+00:00,203.67351414766978,173.2136321526973,172.93700691645017
2024-03-24 00:00:00+00:00,241.93789560688538,173.29781946825386,172.97065933292845
2024-03-24 06:00:00+00:00,303.1255810842174,173.38090044907233,172.96915801661657
2024-03-24 12:00:00+00:00,267.9982991664748,173.29882854057473,172.9363161925379
2024-03-24 18:00:00+00:00,205.8849231896048,173.219599360943,172.93994958257122
2024-03-25 00:00:00+00:00,245.3167894655895,173.3041552549788,172.97239381502823
2024-03-25 06:00:00+00:00,306.023845965381,173.38705930302615,172.97135812477086
2024-03-25 12:00:00+00:00,269.60838849871806,173.30495399078245,172.94025921788693
2024-03-25 18:00:00+00:00,208.22853051011177,173.22613101226113,172.94327799091212
2024-03-26 00:00:00+00:00,248.63270564321817,173.3117077183901,172.9754305698085
2024-03-26 06:00:00+00:00,308.60427465355144,173.39357576564913,172.9743518755925
2024-03-26 12:00:00+00:00,271.19292799926063,173.31155730124897,172.94471176648517
2024-03-26 18:00:00+00:00,210.57762611092446,173.23360286895183,172.94754147851842
2024-03-27 00:00:00+00:00,252.0457204972398,173.31959586356345,172.97866861337968
2024-03-27 06:00:00+00:00,311.3374430538013,173.4011612557249,172.97821102107554
2024-03-27 12:00:00+00:00,272.86788091632627,173.3192295611152,172.9501102275134
2024-03-27 18:00:00+00:00,212.8891517306069,173.24208830364563,172.95287042740472
2024-03-28 00:00:00+00:00,255.3773645526416,173.32860827687927,172.98314214527056
2024-03-28 06:00:00+00:00,314.1088112864409,173.41008743875386,172.98336019544405
2024-03-28 12:00:00+00:00,274.6048572141811,173.32828495007504,172.9568035793883
2024-03-28 18:00:00+00:00,215.31173502867418,173.25210960369566,172.95958663795903
2024-03-29 00:00:00+00:00,258.81144885632153,173.33937850619247,172.98922984250873
2024-03-29 06:00:00+00:00,316.6713488899354,173.42020283711554,172.98998394499404
2024-03-29 12:00:00+00:00,276.13429899037345,173.3384695841071,172.96491163832536
2024-03-29 18:00:00+00:00,217.69575147257862,173.263572880776,172.96779702666385
2024-03-30 00:00:00+00:00,262.2076454252064,173.3516065155004,172.99682875835788
2024-03-30 06:00:00+00:00,319.5806998375509,173.43225554760704,172.99807364028447
2024-03-30 12:00:00+00:00,277.7995221646228,173.3502129588851,172.97438968969288
2024-03-30 18:00:00+00:00,220.07206531609998,173.27643129498165,172.9774156836395
2024-03-31 00:00:00+00:00,265.6328798690265,173.36525560745883,173.00581292237666
2024-03-31 06:00:00+00:00,321.9428586549754,173.44515139036923,173.00775575925627
2024-03-31 12:00:00+00:00,277.28791209927175,173.35996699990028,172.98491976600047
2024-03-31 18:00:00+00:00,219.3457114633771,173.2863467268577,172.9883119034102
2024-04-01 00:00:00+00:00,266.2071917329657,173.37639157563024,173.01616561269157
2024-04-01 06:00:00+00:00,321.0896830860259,173.45442127734657,173.0181769743653
2024-04-01 12:00:00+00:00,270.1421888380352,173.36113580421124,172.9963661661721
2024-04-01 18:00:00+00:00,203.40771592708575,173.27634840266853,173.00003566277104
2024-04-02 00:00:00+00:00,249.04602250039923,173.36428379255767,173.02749959400063
2024-04-02 06:00:00+00:00,303.48184649639364,173.44129819041314,173.02897459975543
2024-04-02 12:00:00+00:00,251.2708309780022,173.347075454052,173.00811039777324
2024-04-02 18:00:00+00:00,185.12565236150573,173.26375940846788,173.01228101950232
2024-04-03 00:00:00+00:00,232.00029791884546,173.35276050801883,173.03929053593185
2024-04-03 06:00:00+00:00,285.48850709433964,173.42836169404438,173.0404867306694
2024-04-03 12:00:00+00:00,232.54100209842417,173.33296819114935,173.01964238762758
2024-04-03 18:00:00+00:00,167.19546191076162,173.25154823383264,173.02442446477016
2024-04-04 00:00:00+00:00,215.20745974048145,173.34172943267941,173.05124916045907
2024-04-04 06:00:00+00:00,267.79974095862093,173.41533293826387,173.05149522870613
2024-04-04 12:00:00+00:00,213.70578305091158,173.31850029473503,173.0309928209707
2024-04-04 18:00:00+00:00,149.00374868497244,173.23880150777524,173.03638891107045
2024-04-05 00:00:00+00:00,198.31005100075186,173.33025512415657,173.0629365833089
2024-04-05 06:00:00+00:00,249.84870033337742,173.40194591479167,173.0625019653619
2024-04-05 12:00:00+00:00,194.9364155868065,173.3036520526199,173.04192167050564
2024-04-05 18:00:00+00:00,130.95073912036622,173.22572066675048,173.04783114971178
2024-04-06 00:00:00+00:00,181.34267718549728,173.31861350884503,173.07458664115148
2024-04-06 06:00:00+00:00,231.9269522537218,173.38829585464862,173.07320644701355
2024-04-06 12:00:00+00:00,176.28293715878024,173.28863959750822,173.05258026823594
2024-04-06 18:00:00+00:00,112.9015705879652,173.212594916562,173.05922426576137
2024-04-07 00:00:00+00:00,164.6033833334589,173.30713162884433,173.08612554282035
2024-04-07 06:00:00+00:00,213.95293531732952,173.37428694925893,173.08362407609457
2024-04-07 12:00:00+00:00,157.62556665144984,173.27370633160263,173.0634012349774
2024-04-07 18:00:00+00:00,94.97293059752454,173.19998852142163,173.0709732808116
2024-04-08 00:00:00+00:00,147.9173313173991,173.29592168498948,173.09792394646672
2024-04-08 06:00:00+00:00,196.074223021828,173.36137663384682,173.095013806621
2024-04-08 12:00:00+00:00,139.14618272029946,173.2595169649395,173.0748350745772
2024-04-08 18:00:00+00:00,77.0899784986924,173.18795516347387,173.0832333204146
2024-04-09 00:00:00+00:00,151.30082647580363,173.2857960372811,173.08396358753714
2024-04-09 06:00:00+00:00,200.99620703804476,173.34900327010592,173.07595799092303
2024-04-09 12:00:00+00:00,142.3814538109194,173.24654484933728,173.05694777281536
2024-04-09 18:00:00+00:00,89.86251184063148,173.17738145420697,173.05537777035192
2024-04-10 00:00:00+00:00,156.53096806478044,173.27667176460272,173.067574307683
2024-04-10 06:00:00+00:00,205.45944453678678,173.33814760172208,173.05904588506678
2024-04-10 12:00:00+00:00,146.00015722201132,173.23501826067672,173.04039363233244
2024-04-10 18:00:00+00:00,94.39918344304036,173.1683779704427,173.04021933605196
2024-04-11 00:00:00+00:00,161.62029890341088,173.26930057737087,173.05314999913298
2024-04-11 06:00:00+00:00,209.67261293535375,173.3293077073016,173.04448786438593
2024-04-11 12:00:00+00:00,149.65956294313517,173.2255024220807,173.02579781051048
2024-04-11 18:00:00+00:00,99.00423366573563,173.16095521731802,173.02655019063081
2024-04-12 00:00:00+00:00,167.87250639227128,173.26371610749072,173.0389225273949
2024-04-12 06:00:00+00:00,214.4616738720574,173.3217769637002,173.03046744013284
2024-04-12 12:00:00+00:00,152.81644548884702,173.217416859305,173.0133289821228
2024-04-12 18:00:00+00:00,104.15096413514235,173.1551882609092,173.01383321010303
2024-04-13 00:00:00+00:00,173.37070783266594,173.25930332572062,173.02690899279725
2024-04-13 06:00:00+00:00,218.91242209415157,173.31596203049895,173.01861749261093
2024-04-13 12:00:00+00:00,156.35313407622036,173.21107177021696,173.00207932076933
2024-04-13 18:00:00+00:00,108.82933447442073,173.15061438027078,173.0029253002217
