epoch,dr_km,radial_km,in_track_km,cross_track_km,tle_epoch_used,sgp4_error,dr_diff_km
2026-03-26 23:26:23+00:00,1.086336374293533,0.12796399425444654,-1.0132768136994441,-0.3701648728698728,2026-03-31 21:20:20.404320+00:00,0,0.01837826215779015
2026-03-26 23:27:23+00:00,1.1033304862611406,0.12102807756909784,-1.0261415003578354,-0.38694184006972493,2026-03-31 21:20:20.404320+00:00,0,0.016994111967607584
2026-03-26 23:28:23+00:00,1.1188995314849994,0.1137406505873005,-1.03776183262181,-0.4025538531858197,2026-03-31 21:20:20.404320+00:00,0,0.015569045223858824
2026-03-26 23:29:23+00:00,1.133014251205339,0.10609818807313896,-1.0481568826432932,-0.41693119011353064,2026-03-31 21:20:20.404320+00:00,0,0.014114719720339508
2026-03-26 23:30:23+00:00,1.1456558542592141,0.09810757100634117,-1.0573495726294857,-0.43001642081423996,2026-03-31 21:20:20.404320+00:00,0,0.012641603053875183
2026-03-26 23:31:23+00:00,1.1568182331735843,0.08977809218839926,-1.0653714601698991,-0.4417600826481734,2026-03-31 21:20:20.404320+00:00,0,0.011162378914370219
2026-03-26 23:32:23+00:00,1.166510858943277,0.08111921209035114,-1.0722646248936205,-0.4521236906690089,2026-03-31 21:20:20.404320+00:00,0,0.009692625769692764
2026-03-26 23:33:23+00:00,1.1747667084694355,0.07214788455550492,-1.0780931206039779,-0.4610712801602965,2026-03-31 21:20:20.404320+00:00,0,0.008255849526158432
2026-03-26 23:34:23+00:00,1.1816402144750078,0.06291331240459161,-1.0829399947322773,-0.4685685429006946,2026-03-31 21:20:20.404320+00:00,0,0.0068735060055722386
2026-03-26 23:35:23+00:00,1.1871783660627075,0.05350612583544228,-1.0868815736730748,-0.4745713983747252,2026-03-31 21:20:20.404320+00:00,0,0.005538151587699769
2026-03-26 23:36:23+00:00,1.1913985211433737,0.0440306955850306,-1.0899639441914821,-0.47903061947172354,2026-03-31 21:20:20.404320+00:00,0,0.004220155080666199
2026-03-26 23:37:23+00:00,1.194299425106586,0.034575146603409546,-1.0922172294266008,-0.4818891986659947,2026-03-31 21:20:20.404320+00:00,0,0.002900903963212187
2026-03-26 23:38:23+00:00,1.1958815014990292,0.025213370547983494,-1.0936746593789333,-0.4830865253818998,2026-03-31 21:20:20.404320+00:00,0,0.0015820763924432324
2026-03-26 23:39:23+00:00,1.196147570258277,0.016007378555067828,-1.0943672458289995,-0.4825692747401392,2026-03-31 21:20:20.404320+00:00,0,0.00026606875924772844
2026-03-26 23:40:23+00:00,1.195111519475818,0.007009143747394446,-1.0943345929172954,-0.48028555530253497,2026-03-31 21:20:20.404320+00:00,0,-0.0010360507824589416
2026-03-26 23:41:23+00:00,1.1927981950779791,-0.00174142198256578,-1.0936190481674624,-0.4761952111435574,2026-03-31 21:20:20.404320+00:00,0,-0.002313324397838823
2026-03-26 23:42:23+00:00,1.1892484357693351,-0.01020916760878968,-1.0922708706727207,-0.47026796611761973,2026-03-31 21:20:20.404320+00:00,0,-0.003549759308643985
2026-03-26 23:43:23+00:00,1.184526548150986,-0.018376822877027712,-1.0903512706895628,-0.46249274822540926,2026-03-31 21:20:20.404320+00:00,0,-0.004721887618349241
2026-03-26 23:44:23+00:00,1.1787262798497153,-0.026216004504647283,-1.0879365246621369,-0.4528824154482416,2026-03-31 21:20:20.404320+00:00,0,-0.005800268301270561
2026-03-26 23:45:23+00:00,1.1719457839581433,-0.03368927606688271,-1.08509557581985,-0.4414629594332292,2026-03-31 21:20:20.404320+00:00,0,-0.006780495891572036
2026-03-26 23:46:23+00:00,1.164286124548282,-0.04075227437077726,-1.081889324741575,-0.4282720174836143,2026-03-31 21:20:20.404320+00:00,0,-0.007659659409861241
2026-03-26 23:47:23+00:00,1.1558462486842158,-0.04736392391365565,-1.0783673499593487,-0.41335344180317085,2026-03-31 21:20:20.404320+00:00,0,-0.008439875864066249
2026-03-26 23:48:23+00:00,1.146721370777442,-0.053487029259421656,-1.0745668195552107,-0.39675583197943864,2026-03-31 21:20:20.404320+00:00,0,-0.009124877906773854
2026-03-26 23:49:23+00:00,1.137024021455886,-0.05908762113555228,-1.0705338382591465,-0.3785361007069153,2026-03-31 21:20:20.404320+00:00,0,-0.00969734932155597
2026-03-26 23:50:23+00:00,1.126871724782053,-0.0641062487690122,-1.066309363379487,-0.3587681905510537,2026-03-31 21:20:20.404320+00:00,0,-0.010152296673832995
2026-03-26 23:51:23+00:00,1.1163711349571346,-0.06847277427505244,-1.0619125778544718,-0.33754654070665474,2026-03-31 21:20:20.404320+00:00,0,-0.010500589824918416
2026-03-26 23:52:23+00:00,1.1056208787164044,-0.07211971415926845,-1.057346540444582,-0.31498344034741416,2026-03-31 21:20:20.404320+00:00,0,-0.010750256240730227
2026-03-26 23:53:23+00:00,1.0947091748289275,-0.07498634299766606,-1.0525977823285326,-0.2912097774037185,2026-03-31 21:20:20.404320+00:00,0,-0.010911703887476865
2026-03-26 23:54:23+00:00,1.0837055576787036,-0.07703322130636633,-1.0476313320468014,-0.26636856171988144,2026-03-31 21:20:20.404320+00:00,0,-0.01100361715022391
2026-03-26 23:55:23+00:00,1.0726749831535392,-0.07826390518570098,-1.0424065884983509,-0.2406135592267368,2026-03-31 21:20:20.404320+00:00,0,-0.011030574525164427
2026-03-26 23:56:23+00:00,1.0616929936353865,-0.0787117862007026,-1.0368984244568642,-0.21409839982222303,2026-03-31 21:20:20.404320+00:00,0,-0.010981989518152657
2026-03-26 23:57:23+00:00,1.0508431293902596,-0.07842519663230478,-1.0310966991760313,-0.18697691854395018,2026-03-31 21:20:20.404320+00:00,0,-0.010849864245126906
2026-03-26 23:58:23+00:00,1.040210274741371,-0.07745741517127792,-1.0250015665339218,-0.1594037424764833,2026-03-31 21:20:20.404320+00:00,0,-0.010632854648888523
2026-03-26 23:59:23+00:00,1.0298762096420253,-0.07587226579169479,-1.0186207658775166,-0.1315300033960347,2026-03-31 21:20:20.404320+00:00,0,-0.010334065099345757
2026-03-27 00:00:23+00:00,1.019920857067363,-0.0737435574637477,-1.0119729894059122,-0.10349449804930279,2026-03-31 21:20:20.404320+00:00,0,-0.00995535257466229
2026-03-27 00:01:23+00:00,1.010428499452407,-0.0711451339665534,-1.0050950624988026,-0.07541908086852271,2026-03-31 21:20:20.404320+00:00,0,-0.009492357614955926
2026-03-27 00:02:23+00:00,1.0014689118052376,-0.06814603439456876,-0.9980223759152234,-0.04740713534050948,2026-03-31 21:20:20.404320+00:00,0,-0.008959587647169531
2026-03-27 00:03:23+00:00,0.9931072480028017,-0.06482096370564397,-0.9907966130532705,-0.019553011587417457,2026-03-31 21:20:20.404320+00:00,0,-0.00836166380243586
2026-03-27 00:04:23+00:00,0.985406263757679,-0.061243481732887274,-0.9834682568762214,0.008057810803727335,2026-03-31 21:20:20.404320+00:00,0,-0.007700984245122666
2026-03-27 00:05:23+00:00,0.9784251499793242,-0.057471452773902226,-0.9760961030665876,0.03534407738705301,2026-03-31 21:20:20.404320+00:00,0,-0.006981113778354864
2026-03-27 00:06:23+00:00,0.9722067661394674,-0.053538132257358026,-0.9687342228643515,0.0622388140404011,2026-03-31 21:20:20.404320+00:00,0,-0.006218383839856734
2026-03-27 00:07:23+00:00,0.9667656440330451,-0.04946160182072204,-0.9614184437979851,0.0886788382480127,2026-03-31 21:20:20.404320+00:00,0,-0.005441122106422336
2026-03-27 00:08:23+00:00,0.9620857182055405,-0.04526070662048058,-0.954162073245598,0.11460861918262379,2026-03-31 21:20:20.404320+00:00,0,-0.00467992582750465
2026-03-27 00:09:23+00:00,0.9581345918552102,-0.04096995628632166,-0.9469687810575348,0.13997673554506837,2026-03-31 21:20:20.404320+00:00,0,-0.003951126350330236
2026-03-27 00:10:23+00:00,0.9548812697693152,-0.03664606199906057,-0.939850184172564,0.1647329256919149,2026-03-31 21:20:20.404320+00:00,0,-0.0032533220858950163
2026-03-27 00:11:23+00:00,0.9523031383529109,-0.03235244226098763,-0.9328356366112582,0.18881806551445582,2026-03-31 21:20:20.404320+00:00,0,-0.0025781314164042834
2026-03-27 00:12:23+00:00,0.95038286618379,-0.02815209776221198,-0.9259701787945974,0.21216568928647248,2026-03-31 21:20:20.404320+00:00,0,-0.0019202721691209401
2026-03-27 00:13:23+00:00,0.9491015492120866,-0.0241001243607452,-0.9193062507571621,0.23471035776332813,2026-03-31 21:20:20.404320+00:00,0,-0.0012813169717034167
2026-03-27 00:14:23+00:00,0.9484446304398492,-0.02024184021046071,-0.9129062499678515,0.2563974720716088,2026-03-31 21:20:20.404320+00:00,0,-0.0006569187722373915
2026-03-27 00:15:23+00:00,0.9483985792615041,-0.016598566922959346,-0.9068380796659062,0.2771805368152584,2026-03-31 21:20:20.404320+00:00,0,-4.605117834510786e-05
2026-03-27 00:16:23+00:00,0.9489474511576964,-0.013165098921297799,-0.9011716073082751,0.2970146114427727,2026-03-31 21:20:20.404320+00:00,0,0.0005488718961923489
2026-03-27 00:17:23+00:00,0.9500662756541893,-0.009907019922212768,-0.8959712345769358,0.31585332973132296,2026-03-31 21:20:20.404320+00:00,0,0.0011188244964929206
2026-03-27 00:18:23+00:00,0.9517098959946799,-0.006763812629036548,-0.8912838600088736,0.33364510765273675,2026-03-31 21:20:20.404320+00:00,0,0.0016436203404905925
2026-03-27 00:19:23+00:00,0.9538109316244812,-0.003673994556279252,-0.8871329802056154,0.35033822298154116,2026-03-31 21:20:20.404320+00:00,0,0.00210103562980124
2026-03-27 00:20:23+00:00,0.9562955254492359,-0.0005859215542173629,-0.88353320401536,0.36588231180601616,2026-03-31 21:20:20.404320+00:00,0,0.002484593824754744
2026-03-27 00:21:23+00:00,0.959095922754455,0.002539264105287846,-0.8804997844097318,0.3802350205286716,2026-03-31 21:20:20.404320+00:00,0,0.0028003973052190823
2026-03-27 00:22:23+00:00,0.9621565509668202,0.0057349851038932635,-0.878053888534434,0.3933620563091779,2026-03-31 21:20:20.404320+00:00,0,0.0030606282123651907
2026-03-27 00:23:23+00:00,0.9654279330523057,0.00903686044352761,-0.8762152666112785,0.40523602459344304,2026-03-31 21:20:20.404320+00:00,0,0.003271382085485497
2026-03-27 00:24:23+00:00,0.9688550073668405,0.01248062505351184,-0.8749941884639854,0.41582379615929366,2026-03-31 21:20:20.404320+00:00,0,0.003427074314534817
2026-03-27 00:25:23+00:00,0.9723785551727137,0.016092118464667363,-0.8743905597808067,0.4250908694024143,2026-03-31 21:20:20.404320+00:00,0,0.0035235478058731617
2026-03-27 00:26:23+00:00,0.9759222858457371,0.019880969744557202,-0.8743845521311938,0.43299042719985875,2026-03-31 21:20:20.404320+00:00,0,0.003543730673023493
2026-03-27 00:27:23+00:00,0.9794063365686841,0.023829022370282667,-0.8749525893438285,0.4394620759568424,2026-03-31 21:20:20.404320+00:00,0,0.0034840507229469964
2026-03-27 00:28:23+00:00,0.9827559938792586,0.027890143364951773,-0.8760760077712304,0.4444348231364354,2026-03-31 21:20:20.404320+00:00,0,0.003349657310574461
2026-03-27 00:29:23+00:00,0.9859173704946588,0.0320036642918064,-0.8777557858708275,0.44783211953285074,2026-03-31 21:20:20.404320+00:00,0,0.003161376615400169
2026-03-27 00:30:23+00:00,0.9888615774175017,0.03610734992020425,-0.880011770937669,0.4495806508130851,2026-03-31 21:20:20.404320+00:00,0,0.002944206922842918
2026-03-27 00:31:23+00:00,0.9915915082442992,0.04015554212316271,-0.8828817503514872,0.44962324957156447,2026-03-31 21:20:20.404320+00:00,0,0.002729930826797511
2026-03-27 00:32:23+00:00,0.994132236598135,0.04412921800402411,-0.8864077110985176,0.4479206242930221,2026-03-31 21:20:20.404320+00:00,0,0.002540728353835786
2026-03-27 00:33:23+00:00,0.996509292405646,0.048029762008453096,-0.8906123937717125,0.4444473825689971,2026-03-31 21:20:20.404320+00:00,0,0.0023770558075110193
2026-03-27 00:34:23+00:00,0.9987470906653225,0.051865506575274674,-0.8954957169603732,0.4391960168828533,2026-03-31 21:20:20.404320+00:00,0,0.0022377982596765156
2026-03-27 00:35:23+00:00,1.0008611933403893,0.05563156356292067,-0.9010319136574872,0.4321686569396479,2026-03-31 21:20:20.404320+00:00,0,0.0021141026750667313
2026-03-27 00:36:23+00:00,1.0028692480563772,0.059302759075622,-0.9071828124337166,0.42337838429475155,2026-03-31 21:20:20.404320+00:00,0,0.0020080547159879725
2026-03-27 00:37:23+00:00,1.0047966440415188,0.0628432200919517,-0.91390309602191,0.41285367461988276,2026-03-31 21:20:20.404320+00:00,0,0.0019273959851415778
2026-03-27 00:38:23+00:00,1.0066782760065456,0.06620806751876038,-0.9211460749303518,0.4006339374283569,2026-03-31 21:20:20.404320+00:00,0,0.0018816319650267754
2026-03-27 00:39:23+00:00,1.0085551844512184,0.06936047711704803,-0.9288568045931662,0.3867786458150178,2026-03-31 21:20:20.404320+00:00,0,0.001876908444672809
2026-03-27 00:40:23+00:00,1.0104725407087405,0.07225550819599957,-0.9369745233819755,0.37136591065260016,2026-03-31 21:20:20.404320+00:00,0,0.001917356257522096
2026-03-27 00:41:23+00:00,1.0124848148581678,0.0748440524604893,-0.945442285031419,0.35448942692870117,2026-03-31 21:20:20.404320+00:00,0,0.0020122741494272844
2026-03-27 00:42:23+00:00,1.014649737144041,0.07708069578205867,-0.9542063536111934,0.33624825672745934,2026-03-31 21:20:20.404320+00:00,0,0.002164922285873283
2026-03-27 00:43:23+00:00,1.0170254247533426,0.07892841971433721,-0.9632131397838191,0.31675142699585646,2026-03-31 21:20:20.404320+00:00,0,0.0023756876093015133
2026-03-27 00:44:23+00:00,1.0196594180816467,0.08035455020451542,-0.9724009028086145,0.2961164624957959,2026-03-31 21:20:20.404320+00:00,0,0.0026339933283041628
2026-03-27 00:45:23+00:00,1.0225900669530417,0.0813149021429213,-0.9817050698746825,0.2744694655200431,2026-03-31 21:20:20.404320+00:00,0,0.0029306488713949364
2026-03-27 00:46:23+00:00,1.0258682429170676,0.0817617188438737,-0.9910819765425872,0.251946797816297,2026-03-31 21:20:20.404320+00:00,0,0.003278175964025909
2026-03-27 00:47:23+00:00,1.0295606823339802,0.08166916995562076,-1.0005139266858782,0.22868587143585473,2026-03-31 21:20:20.404320+00:00,0,0.003692439416912663
2026-03-27 00:48:23+00:00,1.033732422834446,0.08104768081100544,-1.0099921474490663,0.20481664372202477,2026-03-31 21:20:20.404320+00:00,0,0.004171740500465759
2026-03-27 00:49:23+00:00,1.0384356789022668,0.07992995772898345,-1.0195065145910902,0.18046143017548644,2026-03-31 21:20:20.404320+00:00,0,0.004703256067820849
2026-03-27 00:50:23+00:00,1.0437043661912473,0.0783625168453057,-1.0290402717238787,0.1557377254578629,2026-03-31 21:20:20.404320+00:00,0,0.005268687288980445
2026-03-27 00:51:23+00:00,1.0495645063883192,0.07640286822890363,-1.038580148390736,0.13076517183573655,2026-03-31 21:20:20.404320+00:00,0,0.005860140197071928
2026-03-27 00:52:23+00:00,1.0560242300803475,0.07411712350501144,-1.0481077080699355,0.10566010980744145,2026-03-31 21:20:20.404320+00:00,0,0.006459723692028296
2026-03-27 00:53:23+00:00,1.063073730139663,0.0715788816733299,-1.0575989705115165,0.08053966094063864,2026-03-31 21:20:20.404320+00:00,0,0.007049500059315594
2026-03-27 00:54:23+00:00,1.0706786892111588,0.06885728387458653,-1.067018980733555,0.05551598637027729,2026-03-31 21:20:20.404320+00:00,0,0.0076049590714957205
2026-03-27 00:55:23+00:00,1.0787941835748864,0.06601578773939228,-1.076334954593533,0.030689930014423505,2026-03-31 21:20:20.404320+00:00,0,0.008115494363727604
2026-03-27 00:56:23+00:00,1.0873661913161827,0.06311797099791941,-1.0855153459143951,0.006147319653176166,2026-03-31 21:20:20.404320+00:00,0,0.008572007741296295
2026-03-27 00:57:23+00:00,1.0963273966326883,0.060229235615869105,-1.0945232021529152,-0.018032186042308204,2026-03-31 21:20:20.404320+00:00,0,0.008961205316505572
2026-03-27 00:58:23+00:00,1.105603757175412,0.05740953413839356,-1.1033215164175718,-0.04177851936617539,2026-03-31 21:20:20.404320+00:00,0,0.009276360542723738
2026-03-27 00:59:23+00:00,1.1151205872620369,0.05471227132311279,-1.1118774971654481,-0.06503016837895063,2026-03-31 21:20:20.404320+00:00,0,0.00951683008662485
2026-03-27 01:00:23+00:00,1.1248041412984227,0.052186662655494175,-1.1201625599131413,-0.08773111131064788,2026-03-31 21:20:20.404320+00:00,0,0.009683554036385766
2026-03-27 01:01:23+00:00,1.1345844533250753,0.049874933405999605,-1.1281536521354496,-0.10983492121431085,2026-03-31 21:20:20.404320+00:00,0,0.009780312026652638
2026-03-27 01:02:23+00:00,1.1443922338202734,0.04781046672565931,-1.1358297024726725,-0.13129596749508352,2026-03-31 21:20:20.404320+00:00,0,0.009807780495198148
2026-03-27 01:03:23+00:00,1.1541579606178307,0.046026488701452484,-1.143169735383435,-0.15206944630231384,2026-03-31 21:20:20.404320+00:00,0,0.009765726797557273
2026-03-27 01:04:23+00:00,1.1637986236299886,0.044545251600755335,-1.1501390180427962,-0.17211390443085617,2026-03-31 21:20:20.404320+00:00,0,0.009640663012157935
2026-03-27 01:05:23+00:00,1.1732256861991663,0.04336432640557275,-1.1566977173359958,-0.1913855706749918,2026-03-31 21:20:20.404320+00:00,0,0.009427062569177691
2026-03-27 01:06:23+00:00,1.1823558721939045,0.04245786835806062,-1.1628101713153196,-0.20984576100444594,2026-03-31 21:20:20.404320+00:00,0,0.009130185994738138
2026-03-27 01:07:23+00:00,1.1911173351399948,0.04178751250909907,-1.168451239183646,-0.2274555154739217,2026-03-31 21:20:20.404320+00:00,0,0.00876146294609037
2026-03-27 01:08:23+00:00,1.1994399550065558,0.04130103858172898,-1.1735952766674849,-0.2441814007289843,2026-03-31 21:20:20.404320+00:00,0,0.00832261986656091
2026-03-27 01:09:23+00:00,1.2072603852252106,0.04092672705934167,-1.1782208952303435,-0.25999646687780625,2026-03-31 21:20:20.404320+00:00,0,0.007820430218654861
2026-03-27 01:10:23+00:00,1.214531097697878,0.040580195555070565,-1.1823226012047803,-0.2748677894630193,2026-03-31 21:20:20.404320+00:00,0,0.007270712472667418
2026-03-27 01:11:23+00:00,1.2212226151462762,0.040186997409907554,-1.1859133303382512,-0.28875466041247455,2026-03-31 21:20:20.404320+00:00,0,0.006691517448398132
2026-03-27 01:12:23+00:00,1.2273120718828618,0.039686007118366104,-1.189011201594334,-0.3016161552563174,2026-03-31 21:20:20.404320+00:00,0,0.0060894567365856744
2026-03-27 01:13:23+00:00,1.2327844210432555,0.03902982363664906,-1.1916389761058157,-0.31341769614897347,2026-03-31 21:20:20.404320+00:00,0,0.00547234916039363
2026-03-27 01:14:23+00:00,1.2376206468559425,0.03818632256434978,-1.1938099812930587,-0.32413638928420213,2026-03-31 21:20:20.404320+00:00,0,0.004836225812687056
2026-03-27 01:15:23+00:00,1.2418043025242578,0.03712022791191725,-1.1955348236000594,-0.33376114214674607,2026-03-31 21:20:20.404320+00:00,0,0.004183655668315245
2026-03-27 01:16:23+00:00,1.2453218304462559,0.03578550158709453,-1.1968246527614124,-0.3422814774490398,2026-03-31 21:20:20.404320+00:00,0,0.0035175279219981093
2026-03-27 01:17:23+00:00,1.2481805562000425,0.03413310030222593,-1.1977066651796777,-0.34969755006831327,2026-03-31 21:20:20.404320+00:00,0,0.0028587257537866506
2026-03-27 01:18:23+00:00,1.2504066893639854,0.03212445522622507,-1.1982229989192532,-0.35601482138187984,2026-03-31 21:20:20.404320+00:00,0,0.002226133163942823
2026-03-27 01:19:23+00:00,1.2520359617834753,0.0297485340055981,-1.198418036224836,-0.36125238376320384,2026-03-31 21:20:20.404320+00:00,0,0.0016292724194899577
2026-03-27 01:20:23+00:00,1.2530999252142523,0.0270046198491132,-1.1983264759856527,-0.36543649247246335,2026-03-31 21:20:20.404320+00:00,0,0.0010639634307769708
2026-03-27 01:21:23+00:00,1.25363096134873,0.02389844748924791,-1.197977853903678,-0.3686034631091819,2026-03-31 21:20:20.404320+00:00,0,0.0005310361344776915
2026-03-27 01:22:23+00:00,1.2536687242790487,0.020441523306532827,-1.1974082807418174,-0.3707840659619708,2026-03-31 21:20:20.404320+00:00,0,3.776293031876321e-05
2026-03-27 01:23:23+00:00,1.2532503724426605,0.016663701150262906,-1.1966518928009815,-0.3719987426692056,2026-03-31 21:20:20.404320+00:00,0,-0.00041835183638827544
2026-03-27 01:24:23+00:00,1.2523987536481926,0.012605229591753359,-1.1957298944287056,-0.37225497430659266,2026-03-31 21:20:20.404320+00:00,0,-0.0008516187944678233
2026-03-27 01:25:23+00:00,1.2511304616327317,0.00830207385600942,-1.1946568517351888,-0.3715555331268649,2026-03-31 21:20:20.404320+00:00,0,-0.00126829201546097
2026-03-27 01:26:23+00:00,1.2494750299255717,0.0037940620225860662,-1.1934581664749524,-0.36990682661330015,2026-03-31 21:20:20.404320+00:00,0,-0.0016554317071599822
2026-03-27 01:27:23+00:00,1.2474741149076427,-0.0008685800731330161,-1.1921671969528898,-0.3673258600245195,2026-03-31 21:20:20.404320+00:00,0,-0.0020009150179289836
2026-03-27 01:28:23+00:00,1.2451791179836302,-0.005618271497565374,-1.1908255541562882,-0.3638323383871202,2026-03-31 21:20:20.404320+00:00,0,-0.0022949969240124712
2026-03-27 01:29:23+00:00,1.2426471876682845,-0.010372087047620855,-1.1894787144950507,-0.35945074849466446,2026-03-31 21:20:20.404320+00:00,0,-0.0025319303153457096
2026-03-27 01:30:23+00:00,1.2399343043507203,-0.015030251206625817,-1.1881708677518428,-0.35420496845781735,2026-03-31 21:20:20.404320+00:00,0,-0.002712883317564252
2026-03-27 01:31:23+00:00,1.2370835350262803,-0.019474723237610847,-1.186932455738811,-0.34812031440548197,2026-03-31 21:20:20.404320+00:00,0,-0.00285076932443995
2026-03-27 01:32:23+00:00,1.2341108349128498,-0.0235798254512452,-1.1857666147490558,-0.3412199877315878,2026-03-31 21:20:20.404320+00:00,0,-0.0029727001134305375
2026-03-27 01:33:23+00:00,1.2309980502950608,-0.027227971070908626,-1.1846425936712575,-0.3335217574333626,2026-03-31 21:20:20.404320+00:00,0,-0.003112784617788966
2026-03-27 01:34:23+00:00,1.2276935142767034,-0.030326868399137504,-1.1834950711240826,-0.3250400939502487,2026-03-31 21:20:20.404320+00:00,0,-0.0033045360183574513
2026-03-27 01:35:23+00:00,1.2241176186549667,-0.03283051440231234,-1.182228159434476,-0.3157889812291708,2026-03-31 21:20:20.404320+00:00,0,-0.0035758956217366578
